Customer id,Gender,Age,City,Policy id,Policy number,Purchase Method,Coverage type,Policy start date,Policy end date,Policy renewed in next year,Premium,Claims,Claim id,Claim date,Settlement date,Claims amount,Complaints,Complaint id,Complaint file date,Complaint resolution date,Complaint communication channel,Survey year,Satisfaction Score
dj_2324,Male,40,Markham,25939,B403744,Third party Agent,B,10/25/2022,10/25/2023,,3844,No,,,,,No,,,,,2022,4.1
dj_2689,Female,47,Windsor,25940,B403742,Third party Agent,D,10/25/2022,10/25/2023,,3919,No,,,,,No,,,,,2022,4.7
dj_3419,Female,38,Markham,25941,B403745,Third party Agent,C,10/25/2022,10/25/2023,,4007,No,,,,,No,,,,,2022,4.8
dj_3784,Female,36,Windsor,25942,B403746,Third party Agent,B,10/25/2022,10/25/2023,,5083,No,,,,,No,,,,,2022,4.1
dj_4381,Male,65,Kitchener,25943,B405730,Third party Agent,C,10/25/2022,10/25/2023,,5731,No,,,,,No,,,,,2022,4
dj_5113,Female,35,Kitchener,25944,B405729,Third party Agent,A,10/25/2022,10/25/2023,,3876,No,,,,,No,,,,,2022,4.7
dj_5479,Female,41,Markham,25945,B405727,Third party Agent,A,10/25/2022,10/25/2023,,1321,No,,,,,Yes,6206,1/25/2023,3/22/2023,Web portal,2022,3.7
dj_5845,Female,36,Markham,25946,B405728,Third party Agent,A,10/25/2022,10/25/2023,,2973,No,,,,,Yes,6208,1/25/2023,2/11/2023,Call,2022,3.8
dj_6364,Male,26,Ottawa,25947,B407849,Third party Agent,D,10/25/2022,10/25/2023,,9362,No,,,,,Yes,6209,2/25/2023,4/21/2023,Web portal,2022,3.4
dj_6729,Female,67,Markham,25948,B407848,Third party Agent,D,10/25/2022,10/25/2023,,9831,No,,,,,Yes,6207,12/25/2022,4/6/2023,Web portal,2022,3.7
dj_7459,Female,69,Toronto,25949,B407847,Third party Agent,A,10/25/2022,10/25/2023,,2414,No,,,,,No,,,,,2022,4.1
dj_7824,Female,18,Ottawa,25950,B407851,Third party Agent,B,10/25/2022,10/25/2023,,6120,No,,,,,No,,,,,2022,4.4
dj_8485,Female,63,Ottawa,25951,B409888,Direct purchase,B,10/25/2022,10/25/2023,,3938,No,,,,,No,,,,,2022,4.4
dj_8850,Male,20,Kitchener,25952,B409887,Direct purchase,C,10/25/2022,10/25/2023,,4665,No,,,,,No,,,,,2022,4.3
dj_9215,Male,48,Ottawa,25953,B409890,Direct purchase,A,10/25/2022,10/25/2023,,1489,No,,,,,No,,,,,2022,5
dj_9580,Female,57,Ottawa,25954,B409889,Direct purchase,A,10/25/2022,10/25/2023,,3084,No,,,,,No,,,,,2022,4.5
dj_9945,Male,31,Windsor,25955,B409886,Direct purchase,B,10/25/2022,10/25/2023,,5045,No,,,,,Yes,6211,11/25/2022,3/1/2023,Web portal,2022,3.7
dj_299,Female,44,Mississauga,25956,B401692,Third party Agent,D,10/26/2022,10/26/2023,,9656,No,,,,,No,,,,,2022,4.6
dj_664,Male,64,Ottawa,25957,B401695,Third party Agent,B,10/26/2022,10/26/2023,,2293,No,,,,,Yes,6216,11/26/2022,3/22/2023,Call,2022,3.4
dj_1394,Female,55,Vaughan,25958,B401691,Third party Agent,D,10/26/2022,10/26/2023,,6262,No,,,,,No,,,,,2022,4.5
dj_1759,Male,37,Toronto,25959,B401694,Third party Agent,A,10/26/2022,10/26/2023,,2006,No,,,,,No,,,,,2022,4.7
dj_2690,Male,18,Mississauga,25960,B403747,Third party Agent,B,10/26/2022,10/26/2023,,2941,No,,,,,Yes,6213,1/26/2023,4/27/2023,Web portal,2022,3.4
dj_3055,Male,67,London,25961,B403748,Third party Agent,C,10/26/2022,10/26/2023,,5781,No,,,,,Yes,6214,2/26/2023,5/29/2023,Call,2022,3.6
dj_3420,Male,36,Ottawa,25962,B403749,Third party Agent,B,10/26/2022,10/26/2023,,5980,No,,,,,No,,,,,2022,4.3
dj_3785,Male,29,Vaughan,25963,B403750,Third party Agent,A,10/26/2022,10/26/2023,,3889,No,,,,,Yes,6215,2/26/2023,3/17/2023,Web portal,2022,3.8
dj_4382,Female,62,Markham,25964,B405735,Third party Agent,B,10/26/2022,10/26/2023,,3094,No,,,,,No,,,,,2022,4.5
dj_5114,Male,69,Kitchener,25965,B405733,Third party Agent,D,10/26/2022,10/26/2023,,6937,No,,,,,No,,,,,2022,5
dj_5480,Female,60,Windsor,25966,B405732,Third party Agent,A,10/26/2022,10/26/2023,,2748,No,,,,,No,,,,,2022,4.4
dj_5846,Male,62,Ottawa,25967,B405734,Third party Agent,D,10/26/2022,10/26/2023,,6924,No,,,,,No,,,,,2022,4.3
dj_6365,Female,52,Vaughan,25968,B407853,Third party Agent,A,10/26/2022,10/26/2023,,1521,No,,,,,Yes,6212,2/26/2023,3/14/2023,E-mail,2022,3.3
dj_6730,Male,61,Markham,25969,B407854,Third party Agent,A,10/26/2022,10/26/2023,,2109,No,,,,,No,,,,,2022,4.6
dj_7095,Female,63,Windsor,25970,B407855,Third party Agent,C,10/26/2022,10/26/2023,,2884,No,,,,,No,,,,,2022,4.8
dj_7460,Male,68,London,25971,B407852,Third party Agent,D,10/26/2022,10/26/2023,,6993,No,,,,,No,,,,,2022,4.6
dj_7825,Female,53,Hamilton,25972,B407856,Third party Agent,C,10/26/2022,10/26/2023,,4495,No,,,,,No,,,,,2022,4.1
dj_8486,Male,41,Ottawa,25973,B409895,Direct purchase,D,10/26/2022,10/26/2023,,3077,No,,,,,No,,,,,2022,4.8
dj_8851,Male,43,London,25974,B409891,Direct purchase,C,10/26/2022,10/26/2023,,2434,No,,,,,No,,,,,2022,4.4
dj_9216,Female,69,Windsor,25975,B409892,Direct purchase,C,10/26/2022,10/26/2023,,2279,No,,,,,No,,,,,2022,4.9
dj_9581,Male,22,Ottawa,25976,B409894,Direct purchase,A,10/26/2022,10/26/2023,,3671,No,,,,,No,,,,,2022,4.3
dj_9946,Male,23,Kitchener,25977,B409893,Direct purchase,C,10/26/2022,10/26/2023,,2085,No,,,,,No,,,,,2022,3.9
dj_300,Female,30,Mississauga,25978,B401699,Third party Agent,D,10/27/2022,10/27/2023,,6786,No,,,,,Yes,6217,12/27/2022,2/27/2023,Web portal,2022,3.5
dj_1395,Male,23,Kitchener,25979,B401697,Third party Agent,B,10/27/2022,10/27/2023,,4471,No,,,,,No,,,,,2022,4.7
dj_2326,Male,53,Hamilton,25980,B403752,Third party Agent,D,10/27/2022,10/27/2023,,8666,No,,,,,No,,,,,2022,3.9
dj_2691,Female,57,Toronto,25981,B403754,Third party Agent,C,10/27/2022,10/27/2023,,3644,No,,,,,No,,,,,2022,4.5
dj_3056,Female,52,Toronto,25982,B403755,Third party Agent,D,10/27/2022,10/27/2023,,10061,No,,,,,No,,,,,2022,4
dj_3421,Female,41,Ottawa,25983,B403753,Third party Agent,B,10/27/2022,10/27/2023,,4751,No,,,,,No,,,,,2022,4.2
dj_3786,Male,36,Mississauga,25984,B403756,Third party Agent,C,10/27/2022,10/27/2023,,6192,No,,,,,No,,,,,2022,4.6
dj_4383,Female,68,London,25985,B405740,Third party Agent,D,10/27/2022,10/27/2023,,8113,No,,,,,No,,,,,2022,4.5
dj_4749,Female,33,Windsor,25986,B405738,Third party Agent,D,10/27/2022,10/27/2023,,4846,No,,,,,Yes,6219,2/27/2023,3/26/2023,Web portal,2022,3.4
dj_5115,Female,30,Kitchener,25987,B405737,Third party Agent,A,10/27/2022,10/27/2023,,3126,No,,,,,No,,,,,2022,4.8
dj_5481,Male,40,London,25988,B405736,Third party Agent,A,10/27/2022,10/27/2023,,3529,No,,,,,No,,,,,2022,4.4
dj_5847,Male,42,Brampton,25989,B405739,Third party Agent,C,10/27/2022,10/27/2023,,5271,No,,,,,No,,,,,2022,5
dj_6366,Male,29,Vaughan,25990,B407861,Third party Agent,C,10/27/2022,10/27/2023,,6029,No,,,,,No,,,,,2022,4.4
dj_6731,Female,70,Windsor,25991,B407860,Third party Agent,B,10/27/2022,10/27/2023,,4042,No,,,,,Yes,6220,11/27/2022,2/19/2023,Call,2022,3.5
dj_7096,Male,35,Kitchener,25992,B407857,Third party Agent,B,10/27/2022,10/27/2023,,4975,No,,,,,No,,,,,2022,4.7
dj_7461,Female,26,Brampton,25993,B407859,Third party Agent,D,10/27/2022,10/27/2023,,3740,No,,,,,Yes,6221,11/27/2022,3/11/2023,Call,2022,3.8
dj_7826,Male,45,Toronto,25994,B407858,Third party Agent,B,10/27/2022,10/27/2023,,2253,No,,,,,No,,,,,2022,4.2
dj_8487,Male,54,Windsor,25995,B409896,Direct purchase,D,10/27/2022,10/27/2023,,2909,No,,,,,Yes,6218,1/27/2023,5/1/2023,Call,2022,3.7
dj_8852,Female,26,Brampton,25996,B409897,Direct purchase,D,10/27/2022,10/27/2023,,2345,No,,,,,No,,,,,2022,4.4
dj_9217,Male,28,Brampton,25997,B409899,Direct purchase,B,10/27/2022,10/27/2023,,4320,No,,,,,No,,,,,2022,4
dj_9582,Male,44,Windsor,25998,B409900,Direct purchase,C,10/27/2022,10/27/2023,,5372,No,,,,,No,,,,,2022,4.7
dj_9947,Male,28,Ottawa,25999,B409898,Direct purchase,A,10/27/2022,10/27/2023,,1987,No,,,,,No,,,,,2022,4.8
dj_301,Male,20,Hamilton,26000,B401702,Third party Agent,D,10/28/2022,10/28/2023,,6311,No,,,,,No,,,,,2022,3.9
dj_666,Female,59,Vaughan,26001,B401705,Third party Agent,C,10/28/2022,10/28/2023,,4230,No,,,,,No,,,,,2022,3.9
dj_1396,Male,70,Hamilton,26002,B401701,Third party Agent,B,10/28/2022,10/28/2023,,5593,No,,,,,No,,,,,2022,4.5
dj_2692,Female,61,Kitchener,26003,B403760,Third party Agent,B,10/28/2022,10/28/2023,,4335,No,,,,,No,,,,,2022,4.6
dj_3057,Male,37,Kitchener,26004,B403757,Third party Agent,C,10/28/2022,10/28/2023,,1959,No,,,,,No,,,,,2022,4.1
dj_3422,Female,55,Brampton,26005,B403761,Third party Agent,A,10/28/2022,10/28/2023,,2541,No,,,,,Yes,6226,12/28/2022,1/23/2023,Web portal,2022,3.8
dj_3787,Male,33,Kitchener,26006,B403758,Third party Agent,D,10/28/2022,10/28/2023,,3488,No,,,,,No,,,,,2022,4.3
dj_4384,Male,33,Mississauga,26007,B405743,Third party Agent,D,10/28/2022,10/28/2023,,9416,No,,,,,No,,,,,2022,3.9
dj_4750,Male,47,Mississauga,26008,B405744,Third party Agent,C,10/28/2022,10/28/2023,,2820,No,,,,,No,,,,,2022,4.6
dj_5116,Male,46,Windsor,26009,B405741,Third party Agent,C,10/28/2022,10/28/2023,,4927,No,,,,,Yes,6222,12/28/2022,2/16/2023,Call,2022,3.7
dj_5482,Male,66,Toronto,26010,B405745,Third party Agent,A,10/28/2022,10/28/2023,,1872,No,,,,,No,,,,,2022,4.4
dj_5848,Male,18,Vaughan,26011,B405742,Third party Agent,D,10/28/2022,10/28/2023,,8559,No,,,,,Yes,6224,12/28/2022,3/3/2023,Web portal,2022,3.8
dj_6367,Female,37,Brampton,26012,B407863,Third party Agent,D,10/28/2022,10/28/2023,,7413,No,,,,,Yes,6223,12/28/2022,4/12/2023,Web portal,2022,3.7
dj_7097,Female,37,Windsor,26013,B407865,Third party Agent,C,10/28/2022,10/28/2023,,3207,No,,,,,Yes,6225,2/28/2023,5/13/2023,Web portal,2022,3.4
dj_7827,Female,61,London,26014,B407864,Third party Agent,A,10/28/2022,10/28/2023,,2029,No,,,,,No,,,,,2022,4.5
dj_8488,Female,59,Toronto,26015,B409903,Direct purchase,B,10/28/2022,10/28/2023,,4257,No,,,,,Yes,6227,2/28/2023,3/15/2023,Web portal,2022,3.8
dj_8853,Male,43,Hamilton,26016,B409901,Direct purchase,C,10/28/2022,10/28/2023,,3221,No,,,,,No,,,,,2022,4.2
dj_9218,Male,50,Hamilton,26017,B409905,Direct purchase,C,10/28/2022,10/28/2023,,3436,No,,,,,No,,,,,2022,5
dj_9583,Male,23,Kitchener,26018,B409902,Direct purchase,B,10/28/2022,10/28/2023,,5142,No,,,,,No,,,,,2022,4.2
dj_9948,Female,29,Windsor,26019,B409904,Direct purchase,A,10/28/2022,10/28/2023,,2206,No,,,,,No,,,,,2022,4.1
dj_302,Female,63,London,26020,B401710,Third party Agent,D,10/29/2022,10/29/2023,,8492,No,,,,,No,,,,,2022,4.1
dj_1762,Male,39,Mississauga,26021,B401707,Third party Agent,C,10/29/2022,10/29/2023,,3145,No,,,,,No,,,,,2022,4.9
dj_2328,Female,70,Toronto,26022,B403762,Third party Agent,C,10/29/2022,10/29/2023,,2622,No,,,,,No,,,,,2022,4.3
dj_2693,Male,36,London,26023,B403765,Third party Agent,B,10/29/2022,10/29/2023,,2081,No,,,,,Yes,6231,11/29/2022,2/6/2023,Web portal,2022,3.5
dj_3058,Female,33,Markham,26024,B403766,Third party Agent,C,10/29/2022,10/29/2023,,4943,No,,,,,No,,,,,2022,4.2
dj_3788,Female,46,Toronto,26025,B403764,Third party Agent,C,10/29/2022,10/29/2023,,6169,No,,,,,No,,,,,2022,4
dj_4385,Male,30,Brampton,26026,B405748,Third party Agent,D,10/29/2022,10/29/2023,,9363,No,,,,,Yes,6228,2/28/2023,5/6/2023,Call,2022,3.2
dj_4751,Female,22,Brampton,26027,B405750,Third party Agent,A,10/29/2022,10/29/2023,,4089,No,,,,,No,,,,,2022,3.9
dj_5117,Female,27,Mississauga,26028,B405749,Third party Agent,C,10/29/2022,10/29/2023,,3852,No,,,,,Yes,6230,2/28/2023,4/17/2023,Call,2022,3.8
dj_5483,Female,50,Toronto,26029,B405747,Third party Agent,C,10/29/2022,10/29/2023,,2695,No,,,,,No,,,,,2022,5
dj_5849,Female,19,Windsor,26030,B405746,Third party Agent,D,10/29/2022,10/29/2023,,5660,No,,,,,No,,,,,2022,4.6
dj_6368,Male,22,Vaughan,26031,B407868,Third party Agent,B,10/29/2022,10/29/2023,,4560,No,,,,,No,,,,,2022,4.1
dj_6733,Female,36,London,26032,B407867,Third party Agent,C,10/29/2022,10/29/2023,,4437,No,,,,,No,,,,,2022,4.2
dj_7098,Male,43,Hamilton,26033,B407869,Third party Agent,B,10/29/2022,10/29/2023,,2023,No,,,,,No,,,,,2022,4.8
dj_7463,Female,40,Markham,26034,B407870,Third party Agent,C,10/29/2022,10/29/2023,,6040,No,,,,,No,,,,,2022,5
dj_7828,Male,57,Brampton,26035,B407871,Third party Agent,C,10/29/2022,10/29/2023,,2499,No,,,,,No,,,,,2022,5
dj_8489,Male,44,Kitchener,26036,B409910,Direct purchase,C,10/29/2022,10/29/2023,,4130,No,,,,,No,,,,,2022,4.3
dj_8854,Male,38,Brampton,26037,B409908,Direct purchase,C,10/29/2022,10/29/2023,,3093,No,,,,,No,,,,,2022,4.9
dj_9219,Male,53,Kitchener,26038,B409907,Direct purchase,B,10/29/2022,10/29/2023,,3275,No,,,,,No,,,,,2022,4.6
dj_9584,Female,53,Vaughan,26039,B409909,Direct purchase,D,10/29/2022,10/29/2023,,6161,No,,,,,No,,,,,2022,4.9
dj_9949,Male,63,Vaughan,26040,B409906,Direct purchase,A,10/29/2022,10/29/2023,,2266,No,,,,,Yes,6229,2/28/2023,3/29/2023,Web portal,2022,3.5
dj_303,Female,27,Brampton,26041,B401714,Third party Agent,A,10/30/2022,10/30/2023,,3387,No,,,,,No,,,,,2022,4.3
dj_668,Female,22,Ottawa,26042,B401715,Third party Agent,C,10/30/2022,10/30/2023,,2984,No,,,,,No,,,,,2022,4.8
dj_2329,Male,19,London,26043,B403767,Third party Agent,C,10/30/2022,10/30/2023,,4712,No,,,,,No,,,,,2022,4.2
dj_2694,Male,43,Brampton,26044,B403768,Third party Agent,D,10/30/2022,10/30/2023,,7637,No,,,,,No,,,,,2022,4.4
dj_3059,Male,33,London,26045,B403770,Third party Agent,D,10/30/2022,10/30/2023,,3546,No,,,,,No,,,,,2022,4.6
dj_3424,Male,53,Kitchener,26046,B403771,Third party Agent,C,10/30/2022,10/30/2023,,2973,No,,,,,Yes,6233,2/28/2023,4/22/2023,Call,2022,3.8
dj_4386,Female,65,Kitchener,26047,B405755,Third party Agent,B,10/30/2022,10/30/2023,,2364,No,,,,,No,,,,,2022,4.2
dj_4752,Male,37,Brampton,26048,B405751,Third party Agent,C,10/30/2022,10/30/2023,,3885,No,,,,,No,,,,,2022,4.5
dj_5118,Male,61,Ottawa,26049,B405753,Third party Agent,A,10/30/2022,10/30/2023,,1403,No,,,,,No,,,,,2022,4.9
dj_5484,Male,29,Markham,26050,B405752,Third party Agent,C,10/30/2022,10/30/2023,,4142,No,,,,,No,,,,,2022,4.6
dj_5850,Female,62,Markham,26051,B405754,Third party Agent,C,10/30/2022,10/30/2023,,4799,No,,,,,Yes,6234,11/30/2022,2/14/2023,Web portal,2022,3.8
dj_6369,Female,18,Markham,26052,B407874,Third party Agent,C,10/30/2022,10/30/2023,,4269,No,,,,,Yes,6232,2/28/2023,4/23/2023,Call,2022,3.6
dj_6734,Male,39,Brampton,26053,B407872,Third party Agent,A,10/30/2022,10/30/2023,,2995,No,,,,,No,,,,,2022,4.8
dj_7099,Female,51,Vaughan,26054,B407873,Third party Agent,B,10/30/2022,10/30/2023,,1829,No,,,,,No,,,,,2022,4.7
dj_7464,Male,33,London,26055,B407875,Third party Agent,A,10/30/2022,10/30/2023,,3301,No,,,,,No,,,,,2022,4.1
dj_7829,Male,20,London,26056,B407876,Third party Agent,D,10/30/2022,10/30/2023,,6528,No,,,,,No,,,,,2022,4.1
dj_8490,Male,67,Brampton,26057,B409914,Direct purchase,D,10/30/2022,10/30/2023,,3193,No,,,,,No,,,,,2022,4.8
dj_8855,Male,32,London,26058,B409915,Direct purchase,A,10/30/2022,10/30/2023,,3043,No,,,,,No,,,,,2022,4
dj_9220,Female,32,Kitchener,26059,B409912,Direct purchase,B,10/30/2022,10/30/2023,,3384,No,,,,,No,,,,,2022,4.1
dj_9585,Male,63,Brampton,26060,B409913,Direct purchase,D,10/30/2022,10/30/2023,,8080,No,,,,,No,,,,,2022,4.3
dj_9950,Female,26,Mississauga,26061,B409911,Direct purchase,C,10/30/2022,10/30/2023,,1569,No,,,,,No,,,,,2022,3.9
dj_1399,Female,33,Kitchener,26062,B401716,Third party Agent,A,10/31/2022,10/31/2023,,1276,No,,,,,No,,,,,2022,4
dj_1764,Female,45,Hamilton,26063,B401717,Third party Agent,D,10/31/2022,10/31/2023,,9650,No,,,,,No,,,,,2022,4.6
dj_2330,Female,66,Toronto,26064,B403773,Third party Agent,B,10/31/2022,10/31/2023,,5773,No,,,,,No,,,,,2022,4.1
dj_2695,Female,43,Hamilton,26065,B403774,Third party Agent,A,10/31/2022,10/31/2023,,3893,No,,,,,Yes,6237,11/30/2022,2/3/2023,Call,2022,3.7
dj_3060,Female,64,Mississauga,26066,B403775,Third party Agent,C,10/31/2022,10/31/2023,,3145,No,,,,,No,,,,,2022,4.3
dj_3425,Male,27,Windsor,26067,B403776,Third party Agent,D,10/31/2022,10/31/2023,,8283,No,,,,,No,,,,,2022,4.7
dj_3790,Male,19,Mississauga,26068,B403772,Third party Agent,A,10/31/2022,10/31/2023,,3745,No,,,,,No,,,,,2022,4.9
dj_4387,Male,31,Toronto,26069,B405759,Third party Agent,C,10/31/2022,10/31/2023,,2488,No,,,,,No,,,,,2022,4
dj_5119,Female,59,Vaughan,26070,B405756,Third party Agent,C,10/31/2022,10/31/2023,,1974,No,,,,,No,,,,,2022,4.6
dj_5485,Female,50,Hamilton,26071,B405757,Third party Agent,C,10/31/2022,10/31/2023,,2138,No,,,,,No,,,,,2022,3.9
dj_5851,Female,52,Windsor,26072,B405758,Third party Agent,D,10/31/2022,10/31/2023,,1927,No,,,,,No,,,,,2022,3.9
dj_6370,Male,54,Brampton,26073,B407880,Third party Agent,A,10/31/2022,10/31/2023,,2024,No,,,,,Yes,6239,12/31/2022,4/27/2023,Call,2022,3.8
dj_6735,Female,52,London,26074,B407878,Third party Agent,B,10/31/2022,10/31/2023,,2415,No,,,,,No,,,,,2022,3.9
dj_7465,Female,53,Mississauga,26075,B407877,Third party Agent,C,10/31/2022,10/31/2023,,5378,No,,,,,Yes,6235,11/30/2022,2/20/2023,Web portal,2022,3.6
dj_7830,Female,53,London,26076,B407879,Third party Agent,A,10/31/2022,10/31/2023,,1735,No,,,,,No,,,,,2022,4.5
dj_8491,Male,23,Windsor,26077,B409916,Direct purchase,C,10/31/2022,10/31/2023,,4173,No,,,,,Yes,6236,2/28/2023,5/23/2023,Call,2022,3.8
dj_8856,Female,26,London,26078,B409918,Direct purchase,A,10/31/2022,10/31/2023,,1781,No,,,,,No,,,,,2022,5
dj_9221,Male,50,London,26079,B409917,Direct purchase,A,10/31/2022,10/31/2023,,3388,No,,,,,No,,,,,2022,4.2
dj_9586,Female,34,Hamilton,26080,B409920,Direct purchase,B,10/31/2022,10/31/2023,,2707,No,,,,,No,,,,,2022,4.7
dj_9951,Female,52,Vaughan,26081,B409919,Direct purchase,B,10/31/2022,10/31/2023,,4662,No,,,,,Yes,6238,11/30/2022,1/18/2023,Call,2022,3.7
dj_305,Female,57,Vaughan,26082,B401722,Third party Agent,B,11/1/2022,11/1/2023,,4858,No,,,,,Yes,6241,1/1/2023,2/22/2023,Call,2022,3.8
dj_670,Male,28,Vaughan,26083,B401725,Third party Agent,A,11/1/2022,11/1/2023,,3036,No,,,,,No,,,,,2022,4.5
dj_1035,Male,32,Ottawa,26084,B401723,Third party Agent,C,11/1/2022,11/1/2023,,2188,No,,,,,No,,,,,2022,4.1
dj_1400,Female,37,Markham,26085,B401721,Third party Agent,C,11/1/2022,11/1/2023,,2935,No,,,,,Yes,6240,3/1/2023,5/10/2023,Call,2022,3.7
dj_1765,Male,30,Mississauga,26086,B401724,Third party Agent,C,11/1/2022,11/1/2023,,3670,No,,,,,No,,,,,2022,4.6
dj_2331,Female,19,Markham,26087,B403780,Third party Agent,B,11/1/2022,11/1/2023,,2763,No,,,,,No,,,,,2022,4.5
dj_3426,Male,23,Mississauga,26088,B403779,Third party Agent,B,11/1/2022,11/1/2023,,3644,No,,,,,Yes,6242,2/1/2023,4/1/2023,Web portal,2022,3.8
dj_3791,Female,56,Hamilton,26089,B403781,Third party Agent,D,11/1/2022,11/1/2023,,2854,No,,,,,No,,,,,2022,4
dj_4754,Male,53,Markham,26090,B405764,Third party Agent,D,11/1/2022,11/1/2023,,8716,No,,,,,No,,,,,2022,4
dj_5120,Male,45,Kitchener,26091,B405761,Third party Agent,C,11/1/2022,11/1/2023,,2358,No,,,,,No,,,,,2022,5
dj_5852,Male,37,Hamilton,26092,B405762,Third party Agent,D,11/1/2022,11/1/2023,,2437,No,,,,,No,,,,,2022,4.6
dj_6736,Male,18,London,26093,B407886,Third party Agent,D,11/1/2022,11/1/2023,,8009,No,,,,,No,,,,,2022,4.5
dj_7101,Female,61,Brampton,26094,B407882,Third party Agent,B,11/1/2022,11/1/2023,,4182,No,,,,,No,,,,,2022,4.2
dj_7466,Male,18,Brampton,26095,B407884,Third party Agent,A,11/1/2022,11/1/2023,,3727,No,,,,,No,,,,,2022,4.7
dj_7831,Male,27,Windsor,26096,B407883,Third party Agent,C,11/1/2022,11/1/2023,,2744,No,,,,,No,,,,,2022,4.4
dj_8492,Female,39,Vaughan,26097,B409923,Direct purchase,D,11/1/2022,11/1/2023,,2554,No,,,,,No,,,,,2022,4.1
dj_8857,Male,26,Markham,26098,B409925,Direct purchase,C,11/1/2022,11/1/2023,,5107,No,,,,,No,,,,,2022,4.7
dj_9222,Female,19,Kitchener,26099,B409924,Direct purchase,D,11/1/2022,11/1/2023,,6815,No,,,,,No,,,,,2022,4.2
dj_9587,Female,41,Kitchener,26100,B409922,Direct purchase,A,11/1/2022,11/1/2023,,2669,No,,,,,Yes,6243,2/1/2023,5/2/2023,Web portal,2022,3.7
dj_9952,Female,68,London,26101,B409921,Direct purchase,A,11/1/2022,11/1/2023,,1803,No,,,,,No,,,,,2022,4.6
dj_306,Female,28,Windsor,26102,B401730,Third party Agent,D,11/2/2022,11/2/2023,,3249,No,,,,,Yes,6246,2/2/2023,5/3/2023,Call,2022,3.2
dj_1036,Female,18,Toronto,26103,B401726,Third party Agent,B,11/2/2022,11/2/2023,,4015,No,,,,,No,,,,,2022,4.7
dj_3062,Female,43,Hamilton,26104,B403786,Third party Agent,B,11/2/2022,11/2/2023,,4795,No,,,,,No,,,,,2022,4.5
dj_3427,Female,44,Hamilton,26105,B403783,Third party Agent,C,11/2/2022,11/2/2023,,5116,No,,,,,No,,,,,2022,4.1
dj_4389,Male,44,Toronto,26106,B405769,Third party Agent,D,11/2/2022,11/2/2023,,8682,No,,,,,No,,,,,2022,4.4
dj_4755,Female,39,London,26107,B405766,Third party Agent,C,11/2/2022,11/2/2023,,4625,No,,,,,Yes,6244,3/2/2023,5/1/2023,Web portal,2022,3.4
dj_5121,Female,43,Brampton,26108,B405768,Third party Agent,B,11/2/2022,11/2/2023,,3981,No,,,,,No,,,,,2022,4.2
dj_5487,Male,47,Brampton,26109,B405770,Third party Agent,C,11/2/2022,11/2/2023,,2698,No,,,,,No,,,,,2022,4
dj_5853,Male,42,Windsor,26110,B405767,Third party Agent,C,11/2/2022,11/2/2023,,4391,No,,,,,No,,,,,2022,4.4
dj_6737,Female,36,Windsor,26111,B407890,Third party Agent,A,11/2/2022,11/2/2023,,2317,No,,,,,Yes,6247,1/2/2023,3/3/2023,Web portal,2022,3.5
dj_7102,Male,57,Hamilton,26112,B407888,Third party Agent,C,11/2/2022,11/2/2023,,4963,No,,,,,No,,,,,2022,4
dj_7467,Female,50,Ottawa,26113,B407887,Third party Agent,B,11/2/2022,11/2/2023,,4660,No,,,,,No,,,,,2022,3.9
dj_7832,Male,18,Mississauga,26114,B407891,Third party Agent,D,11/2/2022,11/2/2023,,6317,No,,,,,No,,,,,2022,4.3
dj_8493,Male,54,Hamilton,26115,B409929,Direct purchase,C,11/2/2022,11/2/2023,,5648,No,,,,,No,,,,,2022,4.4
dj_8858,Female,44,Toronto,26116,B409930,Direct purchase,B,11/2/2022,11/2/2023,,4727,No,,,,,No,,,,,2022,4.5
dj_9223,Female,23,Mississauga,26117,B409927,Direct purchase,A,11/2/2022,11/2/2023,,3353,No,,,,,No,,,,,2022,4
dj_9588,Female,46,Ottawa,26118,B409928,Direct purchase,D,11/2/2022,11/2/2023,,3535,No,,,,,No,,,,,2022,4.3
dj_9953,Female,28,Markham,26119,B409926,Direct purchase,A,11/2/2022,11/2/2023,,2934,No,,,,,Yes,6245,3/2/2023,3/24/2023,Call,2022,3.5
dj_672,Female,35,Mississauga,26120,B401735,Third party Agent,B,11/3/2022,11/3/2023,,4883,No,,,,,No,,,,,2022,4.7
dj_1767,Male,23,Mississauga,26121,B401734,Third party Agent,D,11/3/2022,11/3/2023,,6844,No,,,,,No,,,,,2022,4.6
dj_2333,Male,45,Toronto,26122,B403787,Third party Agent,C,11/3/2022,11/3/2023,,3871,No,,,,,No,,,,,2022,4.5
dj_2698,Male,55,Hamilton,26123,B403788,Third party Agent,D,11/3/2022,11/3/2023,,9582,No,,,,,No,,,,,2022,4.1
dj_3063,Male,31,Windsor,26124,B403789,Third party Agent,B,11/3/2022,11/3/2023,,5112,No,,,,,Yes,6250,1/3/2023,3/25/2023,Call,2022,3.4
dj_3428,Male,58,Vaughan,26125,B403790,Third party Agent,D,11/3/2022,11/3/2023,,6300,No,,,,,Yes,6251,12/3/2022,1/13/2023,Call,2022,3.6
dj_3793,Female,25,Ottawa,26126,B403791,Third party Agent,D,11/3/2022,11/3/2023,,5976,No,,,,,No,,,,,2022,4
dj_4390,Female,58,London,26127,B405771,Third party Agent,C,11/3/2022,11/3/2023,,5406,No,,,,,Yes,6248,1/3/2023,2/19/2023,Call,2022,3.5
