Customer id,Survey year,Satisfaction score
dj_3746,2022,4.6
dj_2651,2022,4
dj_3381,2022,4.1
dj_3016,2022,4.4
dj_3380,2022,4.6
dj_3745,2022,4.1
dj_3744,2022,4.1
dj_3379,2022,4.6
dj_3014,2022,4.3
dj_2649,2022,3.5
dj_3743,2022,4.3
dj_3378,2022,4.9
dj_2283,2022,4.5
dj_3013,2022,3.9
dj_2648,2022,3.4
dj_3742,2022,4.3
dj_3377,2022,4.7
dj_3012,2022,4.6
dj_2647,2022,4
dj_3741,2022,4.9
dj_3376,2022,4.7
dj_3011,2022,4.6
dj_2646,2022,4.8
dj_3740,2022,4.8
dj_3375,2022,4.9
dj_3010,2022,3.7
dj_2280,2022,4.6
dj_3739,2022,4.4
dj_3374,2022,4.6
dj_3009,2022,3.4
dj_2644,2022,4.8
dj_2279,2022,3.7
dj_3373,2022,4.5
dj_3008,2022,3.9
dj_3738,2022,4.7
dj_2278,2022,3.6
dj_3737,2022,4.2
dj_2642,2022,4.7
dj_3372,2022,4.6
dj_3371,2022,4.1
dj_2276,2022,4.4
dj_3736,2022,4
dj_3006,2022,3.7
dj_3735,2022,3.8
dj_3370,2022,4.4
dj_2275,2022,3.9
dj_3734,2022,4.2
dj_3369,2022,4.5
dj_2639,2022,4.2
dj_3733,2022,4.1
dj_3003,2022,4.1
dj_2638,2022,4
dj_2273,2022,3.8
dj_3367,2022,4
dj_3002,2022,4.2
dj_2272,2022,3.9
dj_2637,2022,4.8
dj_2271,2022,4.4
dj_3731,2022,3.8
dj_3366,2022,3.6
dj_3001,2022,4.7
dj_3730,2022,4.8
dj_3365,2022,4.2
dj_2270,2022,4.2
dj_2635,2022,4.7
dj_3364,2022,3.9
dj_3729,2022,4.7
dj_3728,2022,4
dj_3363,2022,3.8
dj_2633,2022,4.5
dj_2268,2022,3.9
dj_3727,2022,4.1
dj_3362,2022,4.5
dj_2997,2022,3.6
dj_2632,2022,3.7
dj_3361,2022,3.7
dj_2266,2022,4.5
dj_2630,2022,4.5
dj_2265,2022,4.1
dj_3725,2022,4.6
dj_3360,2022,4.8
dj_2995,2022,3.9
dj_3724,2022,4.5
dj_3359,2022,4.9
dj_2994,2022,4.5
dj_3358,2022,3.9
dj_2263,2022,3.9
dj_3723,2022,4.7
dj_2993,2022,4.4
dj_2628,2022,3.6
dj_3357,2022,4.6
dj_2992,2022,4
dj_2262,2022,4.5
dj_3721,2022,4.4
dj_2261,2022,4.6
dj_3356,2022,4.4
dj_2991,2022,3.4
dj_2626,2022,4.7
dj_3355,2022,3.7
dj_2990,2022,4.3
dj_2625,2022,4.5
dj_3720,2022,3.9
dj_3719,2022,3.9
dj_2259,2022,4.5
dj_3354,2022,3.9
dj_2989,2022,4.2
dj_2624,2022,4.6
dj_3353,2022,3.6
dj_2988,2022,4.4
dj_2258,2022,4
dj_3718,2022,4.1
dj_2623,2022,3.8
dj_2622,2022,4.8
dj_4082,2022,3.8
dj_2257,2022,4.6
dj_4081,2022,4.1
dj_3716,2022,5
dj_3351,2022,4.5
dj_2256,2022,3.5
dj_2986,2022,4.2
dj_2621,2022,4.5
dj_3350,2022,3.9
dj_2985,2022,3.9
dj_2620,2022,4.8
dj_3715,2022,4.2
dj_2255,2022,4.5
dj_2984,2022,3.4
dj_2254,2022,3.6
dj_3714,2022,4.9
dj_3349,2022,4.3
dj_2619,2022,4
dj_3348,2022,4.8
dj_2983,2022,4.6
dj_2618,2022,3.5
dj_2253,2022,4.4
dj_4078,2022,4.5
dj_3713,2022,4.1
dj_4077,2022,4.6
dj_3347,2022,4.4
dj_2982,2022,4.4
dj_3712,2022,4.4
dj_2617,2022,3.5
dj_2252,2022,3.7
dj_3711,2022,3.9
dj_3346,2022,4.9
dj_2981,2022,3.9
dj_4076,2022,4.8
dj_2251,2022,3.5
dj_3710,2022,4.7
dj_3345,2022,3.9
dj_2615,2022,3.8
dj_2980,2022,3.4
dj_2250,2022,3.4
dj_3709,2022,4.1
dj_2249,2022,3.7
dj_3344,2022,4.2
dj_4073,2022,4.8
dj_2978,2022,3.5
dj_2248,2022,4.2
dj_3708,2022,4
dj_3343,2022,3.7
dj_4072,2022,4.5
dj_3707,2022,4.4
dj_2612,2022,3.7
dj_3342,2022,4.6
dj_2977,2022,4.4
dj_3706,2022,3.8
dj_3341,2022,4.1
dj_2976,2022,3.7
dj_2611,2022,3.8
dj_2246,2022,3.9
dj_4071,2022,4.6
dj_4070,2022,4.2
dj_2975,2022,3.9
dj_2610,2022,4.4
dj_2245,2022,3.7
dj_4069,2022,3.8
dj_2974,2022,4.2
dj_2609,2022,4.8
dj_2244,2022,4.5
dj_3704,2022,4.4
dj_3339,2022,4.3
dj_3703,2022,3.8
dj_2973,2022,4.1
dj_2608,2022,3.7
dj_2243,2022,4.4
dj_3338,2022,4.3
dj_4067,2022,4.6
dj_2972,2022,3.4
dj_3702,2022,4.9
dj_3337,2022,4.8
dj_2971,2022,3.4
dj_2241,2022,4.1
dj_4066,2022,3.9
dj_3701,2022,4.5
dj_3700,2022,4.1
dj_3335,2022,4.7
dj_4065,2022,4.6
dj_2605,2022,4.5
dj_2240,2022,4.3
dj_4064,2022,4.9
dj_3699,2022,4.6
dj_2969,2022,4.8
dj_2239,2022,4
dj_3698,2022,3.8
dj_3333,2022,4.2
dj_4063,2022,4.9
dj_2603,2022,4.2
dj_2602,2022,4.8
dj_3332,2022,3.6
dj_2967,2022,3.5
dj_4061,2022,4
dj_3696,2022,4.6
dj_3331,2022,4
dj_4060,2022,4
dj_3695,2022,4.7
dj_2965,2022,4.4
dj_2600,2022,4
dj_2235,2022,4.3
dj_3694,2022,4.7
dj_2964,2022,4.8
dj_4059,2022,4.8
dj_2599,2022,4
dj_2234,2022,3.6
dj_3328,2022,4.9
dj_2963,2022,3.8
dj_2598,2022,4
dj_4057,2022,3.8
dj_2597,2022,4
dj_3327,2022,4.1
dj_2962,2022,3.4
dj_2232,2022,4.1
dj_4056,2022,3.9
dj_2231,2022,4
dj_2961,2022,4.5
dj_2596,2022,3.3
dj_3690,2022,3.9
dj_2960,2022,4.6
dj_2595,2022,3.9
dj_3325,2022,3.9
dj_2230,2022,3.2
dj_3689,2022,4.9
dj_3324,2022,4
dj_2959,2022,4.8
dj_4054,2022,4.2
dj_2594,2022,4.4
dj_2229,2022,3.7
dj_3323,2022,4.9
dj_2228,2022,4.3
dj_4053,2022,3.9
dj_3688,2022,3.9
dj_2593,2022,4.4
dj_3687,2022,4.8
dj_3322,2022,4
dj_2957,2022,3.5
dj_2227,2022,3.8
dj_4051,2022,3.8
dj_3686,2022,3.8
dj_3321,2022,4.4
dj_2956,2022,4.2
dj_2591,2022,4
dj_2226,2022,3.7
dj_3320,2022,5
dj_3685,2022,4.1
dj_2955,2022,3.4
dj_2590,2022,4.6
dj_2225,2022,3.9
dj_4049,2022,3.9
dj_3684,2022,4.9
dj_3319,2022,3.9
dj_2954,2022,4.8
dj_2224,2022,4.3
dj_4048,2022,5
dj_3318,2022,3.7
dj_3683,2022,4.8
dj_2588,2022,4
dj_2223,2022,4.2
dj_4047,2022,4.4
dj_3682,2022,4.5
dj_2587,2022,3.8
dj_2952,2022,4.5
dj_2222,2022,4.3
dj_4046,2022,4.7
dj_2221,2022,3.9
dj_3681,2022,4.9
dj_3316,2022,4.5
dj_2951,2022,4.8
dj_4045,2022,4.5
dj_3680,2022,4.8
dj_3315,2022,4.7
dj_2220,2022,4.3
dj_3679,2022,4
dj_2219,2022,3.7
dj_3314,2022,3.6
dj_2583,2022,4.3
dj_2218,2022,4.6
dj_4043,2022,4.9
dj_3678,2022,3.8
dj_4042,2022,4.7
dj_3677,2022,4.3
dj_3312,2022,4.9
dj_2947,2022,3.8
dj_2582,2022,4.6
dj_2217,2022,4.1
dj_4041,2022,4.1
dj_3676,2022,4.2
dj_3311,2022,3.6
dj_2946,2022,4.4
dj_2581,2022,4.1
dj_2216,2022,4.1
dj_2580,2022,3.5
dj_4040,2022,4.7
dj_3675,2022,4.3
dj_3310,2022,5
dj_2945,2022,4
dj_4039,2022,3.8
dj_3674,2022,4.9
dj_2944,2022,4
dj_3673,2022,5
dj_3308,2022,5
dj_2578,2022,3.5
dj_2213,2022,4.3
dj_4038,2022,4.4
dj_3672,2022,4.8
dj_4037,2022,4.4
dj_2212,2022,4
dj_4036,2022,4.6
dj_3306,2022,4.9
dj_2941,2022,4.1
dj_2211,2022,3.2
dj_2940,2022,3.7
dj_2210,2022,4
dj_4035,2022,4.2
dj_3670,2022,4.4
dj_3305,2022,4.1
dj_2575,2022,4.2
dj_3669,2022,4.4
dj_2939,2022,4.3
dj_2574,2022,3.9
dj_2209,2022,4.3
dj_4034,2022,4.9
dj_3304,2022,4.3
dj_3668,2022,5
dj_3303,2022,4
dj_2938,2022,4.8
dj_2573,2022,4.5
dj_2208,2022,4.5
dj_4032,2022,4.4
dj_3302,2022,4.2
dj_2937,2022,4.5
dj_4031,2022,3.8
dj_3301,2022,4.4
dj_2936,2022,4.2
dj_3666,2022,5
dj_4030,2022,3.8
dj_3665,2022,4.5
dj_2205,2022,4.4
dj_3664,2022,3.9
dj_2934,2022,4.2
dj_3299,2022,4.8
dj_2569,2022,3.4
dj_2204,2022,3.4
dj_4028,2022,4.9
dj_3298,2022,3.7
dj_2933,2022,4.4
dj_2568,2022,4.5
dj_3663,2022,3.9
dj_3662,2022,3.8
dj_2932,2022,4.8
dj_2567,2022,4.5
dj_2202,2022,3.6
dj_3297,2022,4.3
dj_2931,2022,4.7
dj_2201,2022,4.4
dj_3661,2022,4
dj_3296,2022,3.6
dj_4025,2022,5
dj_3660,2022,3.8
dj_2930,2022,3.7
dj_2565,2022,4.1
dj_4024,2022,4.2
dj_2929,2022,3.6
dj_3659,2022,4
dj_3294,2022,5
dj_3293,2022,4.9
dj_3658,2022,4.4
dj_2928,2022,4.5
dj_2198,2022,4.4
dj_3292,2022,3.7
dj_2927,2022,4.6
dj_2562,2022,4.2
dj_4022,2022,3.9
dj_3657,2022,4.6
dj_2197,2022,4.1
dj_4021,2022,4
dj_2926,2022,4.7
dj_2561,2022,4.5
dj_2196,2022,3.9
dj_3655,2022,3.8
dj_2560,2022,4.6
dj_3654,2022,4.3
dj_3289,2022,4.9
dj_2559,2022,4
dj_2194,2022,4.4
dj_4019,2022,4.7
dj_4018,2022,4.3
dj_2923,2022,4
dj_2193,2022,3.8
dj_2922,2022,4.8
dj_2557,2022,4.4
dj_4017,2022,4.5
dj_4016,2022,4.9
dj_3651,2022,4.1
dj_3286,2022,3.9
dj_2191,2022,3.2
dj_2556,2022,4.5
dj_2920,2022,3.6
dj_3650,2022,4
dj_2555,2022,4.6
dj_2919,2022,3.7
dj_2554,2022,3.3
dj_4014,2022,4.1
dj_3284,2022,4.4
dj_2189,2022,3.9
dj_3283,2022,3.9
dj_2918,2022,4
dj_2188,2022,4.1
dj_3648,2022,3.8
dj_3282,2022,4.5
dj_2552,2022,3.7
dj_2187,2022,3.3
dj_4012,2022,4.5
dj_3647,2022,4.6
dj_2917,2022,3.6
dj_3646,2022,4.1
dj_2551,2022,4.6
dj_4011,2022,4.3
dj_3281,2022,5
dj_3280,2022,4
dj_2915,2022,4.2
dj_4010,2022,4.2
dj_3645,2022,4.6
dj_2185,2022,3.5
dj_4009,2022,4.4
dj_3279,2022,4.6
dj_2914,2022,4.5
dj_2549,2022,3.4
dj_3643,2022,4
dj_3278,2022,4.9
dj_2913,2022,4.1
dj_2548,2022,3.6
dj_2183,2022,3.8
dj_3642,2022,4
dj_2912,2022,4.2
dj_2547,2022,4
dj_4007,2022,4.5
dj_3277,2022,4.3
dj_3641,2022,4.8
dj_3276,2022,4.5
dj_2911,2022,3.5
dj_2546,2022,3.6
dj_3275,2022,4.1
dj_2910,2022,4.1
dj_4005,2022,4.4
dj_3640,2022,4.7
dj_2180,2022,4.5
dj_4004,2022,4.4
dj_3639,2022,4.3
dj_3274,2022,4.2
dj_2909,2022,3.6
dj_2179,2022,4.2
dj_4003,2022,4.5
dj_3273,2022,3.7
dj_3638,2022,4.7
dj_2178,2022,3.8
dj_4002,2022,3.8
dj_3637,2022,4.1
dj_2542,2022,4.6
dj_2177,2022,3.4
dj_2541,2022,4.4
dj_4001,2022,4.3
dj_2906,2022,3.8
dj_2176,2022,3.2
dj_3635,2022,4.3
dj_4000,2022,4.3
dj_3270,2022,4.1
dj_2905,2022,4.2
dj_3634,2022,4.9
dj_2904,2022,4.4
dj_2539,2022,3.9
dj_2174,2022,4.1
dj_3269,2022,3.8
dj_3998,2022,4.6
dj_3268,2022,4.7
dj_3633,2022,3.9
dj_2903,2022,4.7
dj_2173,2022,4.2
dj_3997,2022,4.3
dj_3632,2022,4.6
dj_3267,2022,3.8
dj_2172,2022,4
dj_3996,2022,4.2
dj_3631,2022,4.5
dj_3266,2022,4.4
dj_2901,2022,3.8
dj_2536,2022,4.3
dj_2171,2022,4.1
dj_3265,2022,4.8
dj_3995,2022,4.8
dj_3630,2022,3.9
dj_2535,2022,4.3
dj_3264,2022,4.8
dj_2899,2022,4.2
dj_2169,2022,3.2
dj_3629,2022,4.8
dj_3993,2022,4.3
dj_3628,2022,4.1
dj_2533,2022,3.5
dj_2167,2022,4.2
dj_3992,2022,4.9
dj_3262,2022,4.9
dj_2897,2022,3.8
dj_2532,2022,3.3
dj_3991,2022,3.8
dj_3261,2022,3.6
dj_2531,2022,3.6
dj_3626,2022,4.7
dj_3260,2022,4.5
dj_2895,2022,4.2
dj_2530,2022,4.6
dj_3624,2022,4.3
dj_2529,2022,4.3
dj_3989,2022,5
dj_3259,2022,4
dj_2894,2022,4.2
dj_2164,2022,4
dj_2893,2022,4.5
dj_2163,2022,3.9
dj_3988,2022,4.2
dj_3258,2022,4.2
dj_3622,2022,4.4
dj_3257,2022,3.9
dj_3987,2022,4.5
dj_2892,2022,4.8
dj_3621,2022,4.8
dj_3256,2022,3.8
dj_2891,2022,4.6
dj_2526,2022,3.5
dj_2161,2022,4.3
dj_2890,2022,4.3
dj_3985,2022,5
dj_3620,2022,5
dj_3255,2022,4.5
dj_3254,2022,4
dj_3619,2022,4.5
dj_2889,2022,3.9
dj_2159,2022,3.6
dj_3983,2022,4.5
dj_3618,2022,4.2
dj_2523,2022,4.3
dj_3982,2022,4.7
dj_3617,2022,3.9
dj_3252,2022,4.4
dj_2887,2022,4.6
dj_2522,2022,4.4
dj_2157,2022,4
dj_2886,2022,4.4
dj_2156,2022,4.3
dj_3981,2022,4.4
dj_3616,2022,4.5
dj_3251,2022,3.6
dj_3615,2022,4.3
dj_3250,2022,4.5
dj_2520,2022,4
dj_3980,2022,4.7
dj_2885,2022,4
dj_2155,2022,4.3
dj_3979,2022,4.5
dj_3614,2022,4.8
dj_2884,2022,3.7
dj_3249,2022,4.1
dj_2519,2022,4.6
dj_3978,2022,4.1
dj_3248,2022,4.7
dj_3613,2022,4.1
dj_2518,2022,3.9
dj_2153,2022,3.6
dj_3612,2022,4.8
dj_2882,2022,4.8
dj_3977,2022,4.1
dj_3247,2022,4.6
dj_3976,2022,4.8
dj_3611,2022,4.2
dj_3246,2022,4.6
dj_2881,2022,4.7
dj_2516,2022,3.6
dj_2151,2022,3.4
dj_3975,2022,4.2
dj_2515,2022,4
dj_2150,2022,3.9
dj_3610,2022,5
dj_3974,2022,4.4
dj_2879,2022,3.7
dj_2514,2022,3.8
dj_3244,2022,4.9
dj_3973,2022,4.5
dj_3243,2022,4.6
dj_2878,2022,4.8
dj_2148,2022,4.6
dj_3608,2022,4.3
dj_2513,2022,4.5
dj_3972,2022,5
dj_2877,2022,3.7
dj_3607,2022,4.5
dj_3242,2022,4.4
dj_2147,2022,3.7
dj_3241,2022,4.1
dj_2511,2022,4
dj_3970,2022,4.5
dj_3605,2022,4.1
dj_2510,2022,4
dj_3240,2022,3.9
dj_2145,2022,3.9
dj_3239,2022,4.8
dj_2874,2022,3.9
dj_2509,2022,4.5
dj_3969,2022,4.3
dj_3604,2022,3.9
dj_2144,2022,3.8
dj_3238,2022,4.4
dj_2873,2022,3.8
dj_2508,2022,3.3
dj_2143,2022,4.1
dj_3603,2022,4.3
dj_3967,2022,4.2
dj_3602,2022,4.9
dj_3237,2022,4.4
dj_2872,2022,3.6
dj_2142,2022,4.1
dj_3236,2022,4.6
dj_2871,2022,4
dj_2141,2022,4.2
dj_3966,2022,4.3
dj_3601,2022,4.5
dj_2506,2022,3.9
dj_3965,2022,4.2
dj_3235,2022,4
dj_2140,2022,4.6
dj_3600,2022,4.2
dj_2505,2022,4
dj_3964,2022,4.2
dj_2139,2022,4.3
dj_3599,2022,4.8
dj_2504,2022,3.2
dj_3963,2022,4.5
dj_3598,2022,4.3
dj_3233,2022,4.4
dj_2868,2022,4.5
dj_2503,2022,4.5
dj_3597,2022,4.4
dj_3962,2022,4.7
dj_3232,2022,3.8
dj_2502,2022,3.8
dj_3961,2022,4.5
dj_3596,2022,4.8
dj_3231,2022,3.7
dj_2866,2022,4.5
dj_2501,2022,3.3
dj_2136,2022,3.3
dj_2135,2022,3.8
dj_3960,2022,4
dj_3595,2022,4.3
dj_3230,2022,4.4
dj_2865,2022,4.2
dj_3229,2022,4.3
dj_2134,2022,3.7
dj_3959,2022,4.7
dj_2864,2022,3.5
dj_2499,2022,4
dj_3958,2022,4.6
dj_3228,2022,4.2
dj_2498,2022,3.5
dj_3593,2022,4.6
dj_2863,2022,4.1
dj_2133,2022,3.7
dj_3957,2022,4.7
dj_3592,2022,4.4
dj_3227,2022,4
dj_2862,2022,4.4
dj_2132,2022,3.6
dj_3591,2022,4.6
dj_3226,2022,3.9
dj_3956,2022,4.1
dj_2861,2022,4.1
dj_2496,2022,3.5
dj_2131,2022,4.5
dj_3955,2022,4.7
dj_2860,2022,4.5
dj_3590,2022,4.4
dj_3225,2022,3.6
dj_2495,2022,3.9
dj_2130,2022,3.5
dj_3589,2022,3.9
dj_2859,2022,4.1
dj_2129,2022,4.3
dj_3588,2022,4.7
dj_3223,2022,3.7
dj_2858,2022,3.9
dj_2493,2022,4.3
dj_2128,2022,4.6
dj_3587,2022,4
dj_2492,2022,4.1
dj_2127,2022,4.3
dj_3952,2022,5
dj_3222,2022,5
dj_2857,2022,3.5
dj_3586,2022,4.1
dj_2856,2022,3.9
dj_3951,2022,4.7
dj_3221,2022,3.9
dj_2126,2022,3.3
dj_3585,2022,4.5
dj_2855,2022,3.7
dj_2490,2022,4.4
dj_2125,2022,3.6
dj_3949,2022,4.8
dj_3584,2022,4.7
dj_2489,2022,4.1
dj_3219,2022,4.8
dj_2854,2022,3.9
dj_2853,2022,3.6
dj_2123,2022,4.6
dj_3948,2022,4.9
dj_3218,2022,4.3
dj_2852,2022,3.7
dj_3947,2022,4.7
dj_3217,2022,3.7
dj_2487,2022,4.3
dj_2122,2022,4
dj_3581,2022,4.5
dj_3216,2022,4.2
dj_2486,2022,4.1
dj_2121,2022,3.8
dj_2851,2022,3.8
dj_3945,2022,4.4
dj_3580,2022,4.7
dj_3215,2022,3.8
dj_2120,2022,3.5
dj_3944,2022,3.9
dj_3579,2022,4.6
dj_2849,2022,4.6
dj_2484,2022,4.5
dj_2119,2022,4.3
dj_3214,2022,4.3
dj_3213,2022,4.5
dj_2118,2022,3.2
dj_3943,2022,4.5
dj_3578,2022,4.8
dj_2848,2022,4.3
dj_3942,2022,5
dj_3577,2022,4.3
dj_3212,2022,4.3
dj_2847,2022,4.8
dj_2117,2022,3.9
dj_3576,2022,4.2
dj_3211,2022,3.8
dj_2116,2022,4.2
dj_3941,2022,4.4
dj_2846,2022,4.2
dj_2481,2022,4.1
dj_3210,2022,4.9
dj_3575,2022,4.2
dj_3209,2022,4.7
dj_2479,2022,4
dj_2114,2022,3.8
dj_3939,2022,4.8
dj_3938,2022,4
dj_3573,2022,4.9
dj_3208,2022,3.7
dj_2478,2022,4
dj_2113,2022,3.2
dj_3572,2022,4
dj_2842,2022,4.5
dj_2112,2022,4
dj_3937,2022,3.8
dj_3207,2022,4.8
dj_3936,2022,4.3
dj_3571,2022,3.8
dj_3206,2022,3.8
dj_2111,2022,3.7
dj_3935,2022,4.2
dj_3205,2022,4.3
dj_2475,2022,3.8
dj_3570,2022,4.3
dj_2840,2022,4.5
dj_3934,2022,4.6
dj_3569,2022,4
dj_2838,2022,3.7
dj_2473,2022,3.7
dj_3933,2022,4.5
dj_3568,2022,4.4
dj_3203,2022,4.5
dj_3567,2022,3.9
dj_3932,2022,4.9
dj_2837,2022,4
dj_2472,2022,4.6
dj_2107,2022,3.4
dj_3931,2022,4.2
dj_3566,2022,4.1
dj_3201,2022,4.8
dj_2106,2022,3.6
dj_2836,2022,4.6
dj_2105,2022,4.6
dj_3930,2022,4.7
dj_3200,2022,4.9
dj_2835,2022,4.1
dj_2470,2022,3.2
dj_3929,2022,4.2
dj_3199,2022,4.6
dj_3564,2022,3.9
dj_2834,2022,3.5
dj_2104,2022,4.5
dj_3928,2022,4
dj_3563,2022,4.9
dj_3198,2022,4.8
dj_2833,2022,4
dj_2103,2022,4.5
dj_2468,2022,3.8
dj_3927,2022,4
dj_3562,2022,4.8
dj_2102,2022,3.6
dj_2832,2022,4.7
dj_2467,2022,3.2
dj_3926,2022,3.9
dj_2101,2022,3.5
dj_3561,2022,4.4
dj_3196,2022,4.1
dj_2466,2022,4.2
dj_3925,2022,3.8
dj_3195,2022,4.7
dj_2830,2022,4.7
dj_2100,2022,3.3
dj_3559,2022,4.2
dj_3194,2022,4.1
dj_3924,2022,4.2
dj_2829,2022,3.9
dj_2464,2022,4.2
dj_3923,2022,4.1
dj_2098,2022,3.2
dj_3557,2022,3.8
dj_3922,2022,3.9
dj_3192,2022,3.9
dj_2827,2022,4.2
dj_2097,2022,3.8
dj_2096,2022,4.2
dj_3921,2022,4
dj_3556,2022,4.4
dj_2826,2022,4.3
dj_3920,2022,4.4
dj_3555,2022,4.5
dj_2825,2022,4.1
dj_3190,2022,3.8
dj_2460,2022,4.6
dj_3554,2022,3.8
dj_3189,2022,4.7
dj_2459,2022,3.6
dj_3919,2022,4.1
dj_2824,2022,4.8
dj_2094,2022,4
dj_3553,2022,3.9
dj_3188,2022,4.2
dj_2093,2022,4.1
dj_3918,2022,4.1
dj_2823,2022,3.8
dj_3917,2022,5
dj_3187,2022,4.9
dj_2822,2022,4.5
dj_3551,2022,3.9
dj_3186,2022,3.9
dj_2456,2022,4.1
dj_3915,2022,4.7
dj_3185,2022,3.7
dj_2820,2022,4.2
dj_2455,2022,3.3
dj_3549,2022,4.9
dj_2454,2022,4
dj_3914,2022,3.9
dj_3184,2022,4.8
dj_2819,2022,3.4
dj_3548,2022,3.9
dj_3183,2022,4.8
dj_3913,2022,4.9
dj_2818,2022,3.9
dj_2453,2022,4.2
dj_2088,2022,3.5
dj_3912,2022,4.2
dj_3547,2022,3.8
dj_3182,2022,4.2
dj_2452,2022,3.8
dj_2817,2022,3.5
dj_2087,2022,3.9
dj_3911,2022,4.9
dj_2816,2022,3.9
dj_3546,2022,4.9
dj_2086,2022,3.7
dj_3545,2022,4.4
dj_2085,2022,4.6
dj_3910,2022,4.9
dj_2815,2022,3.4
dj_3909,2022,4.4
dj_2814,2022,4.5
dj_3544,2022,4.1
dj_3179,2022,4.5
dj_2449,2022,4.2
dj_2084,2022,4.5
dj_3908,2022,3.8
dj_3178,2022,3.9
dj_2813,2022,4.8
dj_3543,2022,4.6
dj_2448,2022,3.8
dj_2083,2022,4.2
dj_3177,2022,3.8
dj_2812,2022,3.9
dj_3907,2022,4.2
dj_3906,2022,4.6
dj_3541,2022,3.7
dj_2081,2022,4
dj_3176,2022,3.9
dj_3540,2022,4.1
dj_2080,2022,4.3
dj_2445,2022,4
dj_2810,2022,3.7
dj_2444,2022,4.2
dj_3904,2022,4.1
dj_3539,2022,4.5
dj_3174,2022,4.7
dj_2809,2022,4.1
dj_2079,2022,4
dj_3538,2022,4.4
dj_2808,2022,4.8
dj_3903,2022,4.2
dj_2078,2022,3.2
dj_3172,2022,3.7
dj_3537,2022,4.9
dj_2807,2022,3.4
dj_2442,2022,4
dj_2077,2022,4.4
dj_3901,2022,3.8
dj_3171,2022,3.8
dj_2441,2022,4.4
dj_2806,2022,3.8
dj_3900,2022,4.1
dj_2440,2022,4
dj_3535,2022,4.6
dj_3170,2022,5
dj_2805,2022,4.5
dj_2075,2022,3.4
dj_3899,2022,4.3
dj_3169,2022,4.9
dj_2804,2022,4.6
dj_2439,2022,3.5
dj_2074,2022,3.5
dj_3534,2022,4.2
dj_3168,2022,4
dj_3898,2022,4.7
dj_3533,2022,4.1
dj_2438,2022,4.1
dj_2802,2022,4.7
dj_2072,2022,3.8
dj_3532,2022,4.1
dj_3167,2022,3.7
dj_3897,2022,3.9
dj_2437,2022,3.7
dj_3166,2022,3.9
dj_2071,2022,4.5
dj_2801,2022,3.5
dj_2436,2022,4.6
dj_3531,2022,4
dj_3896,2022,4.1
dj_2800,2022,4
dj_2435,2022,3.9
dj_3895,2022,4.8
dj_3165,2022,4.1
dj_2799,2022,4.3
dj_3894,2022,4.1
dj_3164,2022,3.8
dj_2434,2022,4
dj_3529,2022,4.6
dj_2798,2022,3.7
dj_2433,2022,4.2
dj_3893,2022,3.8
dj_3163,2022,5
dj_3528,2022,4.2
dj_2797,2022,4.8
dj_3527,2022,3.9
dj_3892,2022,4.3
dj_3162,2022,4.7
dj_2432,2022,3.7
dj_2067,2022,4.1
dj_3891,2022,4.2
dj_2431,2022,3.7
dj_2066,2022,3.7
dj_3526,2022,4.9
dj_2795,2022,4.5
dj_3525,2022,4.8
dj_2430,2022,3.9
dj_3890,2022,4
dj_3160,2022,4.1
dj_3159,2022,4.2
dj_2794,2022,3.8
dj_3889,2022,4.2
dj_2429,2022,3.5
dj_2064,2022,4.1
dj_2793,2022,4.3
dj_3523,2022,4.4
dj_3888,2022,4.3
dj_2428,2022,3.4
dj_2063,2022,3.3
dj_2792,2022,4.4
dj_2062,2022,3.7
dj_3887,2022,4.7
dj_3157,2022,4.3
dj_2427,2022,4.3
dj_3522,2022,4.9
dj_2791,2022,4.6
dj_3521,2022,4.8
dj_3156,2022,4.6
dj_3885,2022,4.2
dj_2790,2022,3.9
dj_2425,2022,4.3
dj_3520,2022,4.2
dj_2060,2022,4.3
dj_3155,2022,4.3
dj_2789,2022,4.1
dj_2424,2022,3.8
dj_2059,2022,4.2
dj_3154,2022,4.4
dj_2423,2022,3.6
dj_3153,2022,3.9
dj_2788,2022,3.5
dj_3883,2022,4
dj_2787,2022,3.9
dj_2057,2022,3.9
dj_3882,2022,4
dj_3152,2022,4.7
dj_3516,2022,4.6
dj_3151,2022,3.9
dj_2056,2022,3.8
dj_2786,2022,3.7
dj_3881,2022,3.8
dj_3515,2022,4.9
dj_3880,2022,4
dj_3150,2022,4.7
dj_2420,2022,4.4
dj_2055,2022,4.5
dj_2784,2022,4.8
dj_3879,2022,4.8
dj_2419,2022,3.3
dj_3149,2022,3.9
dj_2054,2022,3.8
dj_3514,2022,4.9
dj_3513,2022,4
dj_3148,2022,4.4
dj_2418,2022,3.9
dj_2053,2022,4
dj_3877,2022,4.7
dj_2782,2022,3.9
dj_2417,2022,4
dj_3147,2022,4
dj_3512,2022,4.6
dj_2052,2022,3.9
dj_3511,2022,4.8
dj_3146,2022,4.2
dj_2051,2022,3.2
dj_3876,2022,4.2
dj_3510,2022,5
dj_3875,2022,4.5
dj_3145,2022,4.7
dj_2780,2022,4.8
dj_2050,2022,3.9
dj_3144,2022,3.6
dj_2049,2022,4.4
dj_2414,2022,4.6
dj_2779,2022,4.1
dj_3509,2022,4.6
dj_3143,2022,4.7
dj_2778,2022,3.7
dj_3872,2022,3.8
dj_3507,2022,4.7
dj_2047,2022,3.5
dj_2777,2022,4.4
dj_3142,2022,4.9
