Customer_id,Gender,Age,City
dj_6695,Female,23,Toronto
dj_7060,Male,18,Mississauga
dj_7790,Male,62,Kitchener
dj_7425,Female,50,Mississauga
dj_8155,Male,20,Kitchener
dj_6696,Male,55,Markham
dj_8156,Female,49,Toronto
dj_6331,Female,69,Windsor
dj_7061,Female,62,Toronto
dj_7791,Male,25,Toronto
dj_7426,Male,58,Hamilton
dj_8157,Male,22,Markham
dj_7792,Female,38,Toronto
dj_6697,Female,55,Ottawa
dj_7427,Female,54,London
dj_7062,Male,69,Brampton
dj_6332,Male,65,Windsor
dj_7428,Male,18,Hamilton
dj_7063,Female,27,Windsor
dj_7793,Male,61,Mississauga
dj_8158,Female,22,Markham
dj_6333,Male,55,Mississauga
dj_6698,Male,62,Mississauga
dj_8159,Female,42,Mississauga
dj_6699,Female,55,Vaughan
dj_7429,Female,40,Mississauga
dj_7064,Male,24,Vaughan
dj_7794,Female,62,London
dj_6334,Male,50,Vaughan
dj_7430,Male,22,Ottawa
dj_7065,Female,25,Toronto
dj_6335,Male,70,Mississauga
dj_8160,Female,61,Hamilton
dj_7795,Female,52,Ottawa
dj_6700,Male,59,Brampton
dj_7066,Male,39,Brampton
dj_6701,Female,56,Brampton
dj_7796,Female,61,Markham
dj_8161,Female,67,Ottawa
dj_7431,Female,40,Kitchener
dj_6336,Male,48,Kitchener
dj_7432,Male,39,Toronto
dj_8162,Male,63,Mississauga
dj_6337,Female,29,Markham
dj_7067,Female,19,Kitchener
dj_7797,Female,18,Ottawa
dj_6702,Male,19,Kitchener
dj_7798,Male,29,Brampton
dj_7068,Male,19,London
dj_7433,Female,44,Vaughan
dj_6338,Female,51,Hamilton
dj_6703,Female,69,Toronto
dj_8163,Female,18,Vaughan
dj_7069,Female,37,Brampton
dj_6704,Male,39,Toronto
dj_7799,Female,23,Brampton
dj_7434,Male,45,Mississauga
dj_8164,Male,56,Toronto
dj_6339,Male,24,Hamilton
dj_8165,Male,58,Ottawa
dj_7435,Female,43,Markham
dj_7800,Male,67,Kitchener
dj_6705,Female,55,Kitchener
dj_7070,Male,60,Hamilton
dj_6340,Female,59,Markham
dj_7071,Female,41,London
dj_7436,Male,44,Windsor
dj_6341,Male,52,Brampton
dj_6706,Male,38,Kitchener
dj_8166,Female,41,Markham
dj_7801,Male,24,Brampton
dj_7072,Male,55,London
dj_7437,Female,44,Markham
dj_6342,Female,26,Windsor
dj_8167,Male,32,Windsor
dj_7802,Female,32,London
dj_6707,Female,52,Markham
dj_6343,Female,42,Markham
dj_7803,Male,54,Markham
dj_7073,Female,56,London
dj_7438,Male,44,Brampton
dj_8168,Male,20,Vaughan
dj_6708,Male,65,Brampton
dj_7804,Male,68,Kitchener
dj_6709,Female,41,Mississauga
dj_6344,Female,52,Windsor
dj_7074,Male,61,Mississauga
dj_7439,Female,49,Brampton
dj_8169,Male,49,Vaughan
dj_7805,Male,31,Windsor
dj_6710,Male,27,Mississauga
dj_8170,Female,31,Kitchener
dj_6345,Male,30,Markham
dj_7075,Female,25,Ottawa
dj_7440,Male,37,Vaughan
dj_8171,Male,70,Mississauga
dj_7441,Female,62,Kitchener
dj_6346,Male,26,Kitchener
dj_6711,Female,49,Toronto
dj_7076,Male,51,Windsor
dj_7806,Female,43,Markham
dj_7442,Male,58,Toronto
dj_7077,Female,50,Mississauga
dj_6347,Female,67,Kitchener
dj_7807,Male,68,Vaughan
dj_8172,Female,31,Hamilton
dj_6712,Male,25,Brampton
dj_6348,Male,24,Mississauga
dj_7443,Female,50,Hamilton
dj_6713,Female,55,Vaughan
dj_7808,Female,70,London
dj_8173,Female,56,Markham
dj_7078,Male,39,Ottawa
dj_8174,Female,29,Windsor
dj_6714,Male,58,Brampton
dj_6349,Female,20,Brampton
dj_7444,Male,34,Kitchener
dj_7809,Female,42,Kitchener
dj_7079,Female,63,Mississauga
dj_7445,Female,64,Toronto
dj_6715,Female,24,Markham
dj_6350,Male,31,Kitchener
dj_7810,Female,40,Markham
dj_8175,Female,66,Kitchener
dj_7080,Male,52,Toronto
dj_6351,Male,68,Brampton
dj_6716,Male,63,Windsor
dj_7081,Female,41,London
dj_7811,Female,34,Markham
dj_7446,Male,64,Ottawa
dj_8176,Male,26,Toronto
dj_7447,Female,22,Vaughan
dj_8177,Female,30,Windsor
dj_7082,Male,59,London
dj_7812,Male,53,Mississauga
dj_6352,Male,52,London
dj_6717,Female,25,Brampton
dj_8178,Male,47,Windsor
dj_7448,Male,61,Brampton
dj_6353,Female,62,Brampton
dj_6718,Male,35,Mississauga
dj_7813,Female,37,Windsor
dj_7083,Female,57,Toronto
dj_7449,Female,60,Mississauga
dj_7814,Male,56,Hamilton
dj_7084,Male,29,Hamilton
dj_6354,Female,30,London
dj_6719,Female,44,Windsor
dj_8179,Male,25,Markham
dj_7450,Male,62,Ottawa
dj_6720,Male,33,Windsor
dj_7815,Male,63,Brampton
dj_7085,Female,25,Kitchener
dj_8180,Female,26,Toronto
dj_6355,Female,20,Markham
dj_7816,Female,69,Windsor
dj_7086,Male,27,Vaughan
dj_8181,Male,19,Brampton
dj_6356,Male,39,Toronto
dj_6721,Female,57,Mississauga
dj_7451,Female,67,Toronto
dj_7452,Male,69,London
dj_8182,Male,26,Markham
dj_6357,Female,20,Brampton
dj_6722,Male,41,Windsor
dj_7087,Female,65,Markham
dj_7817,Male,37,Markham
dj_7453,Female,45,Mississauga
dj_7818,Male,61,Vaughan
dj_8183,Male,34,Ottawa
dj_6723,Female,46,Vaughan
dj_7088,Male,29,Ottawa
dj_6358,Male,54,Brampton
dj_8184,Female,24,Mississauga
dj_7089,Female,63,Kitchener
dj_7454,Male,46,London
dj_7819,Male,48,Ottawa
dj_6359,Female,22,Kitchener
dj_6724,Male,68,Hamilton
dj_8185,Male,47,Ottawa
dj_6360,Male,32,Kitchener
dj_7455,Female,19,Brampton
dj_6725,Female,56,Toronto
dj_7090,Male,21,Windsor
dj_7820,Female,67,London
dj_8186,Female,25,Ottawa
dj_6361,Female,20,Brampton
dj_7091,Female,29,Brampton
dj_7456,Male,29,Brampton
dj_7821,Male,65,Markham
dj_6726,Male,36,Toronto
dj_8187,Female,46,Vaughan
dj_7092,Male,51,Vaughan
dj_7822,Female,63,Toronto
dj_7457,Female,25,Kitchener
dj_6362,Male,22,Brampton
dj_6727,Female,30,Windsor
dj_7458,Male,23,Windsor
dj_6363,Female,52,Markham
dj_7093,Female,56,Windsor
dj_6728,Male,42,Vaughan
dj_7823,Female,70,Kitchener
dj_7459,Female,69,Toronto
dj_6729,Female,67,Markham
dj_6364,Male,26,Ottawa
dj_7094,Male,44,London
dj_7824,Female,18,Ottawa
dj_7460,Male,68,London
dj_6365,Female,52,Vaughan
dj_6730,Male,61,Markham
dj_7095,Female,63,Windsor
dj_7825,Female,53,Hamilton
dj_7096,Male,35,Kitchener
dj_7826,Male,45,Toronto
dj_7461,Female,26,Brampton
dj_6731,Female,70,Windsor
dj_6366,Male,29,Vaughan
dj_7462,Male,38,Vaughan
dj_6367,Female,37,Brampton
dj_7827,Female,61,London
dj_7097,Female,37,Windsor
dj_6732,Male,48,Hamilton
dj_6733,Female,36,London
dj_6368,Male,22,Vaughan
dj_7098,Male,43,Hamilton
dj_7463,Female,40,Markham
dj_7828,Male,57,Brampton
dj_6734,Male,39,Brampton
dj_7099,Female,51,Vaughan
dj_6369,Female,18,Markham
dj_7464,Male,33,London
dj_7829,Male,20,London
dj_7465,Female,53,Mississauga
dj_6735,Female,52,London
dj_7830,Female,53,London
dj_6370,Male,54,Brampton
dj_7100,Male,69,Vaughan
dj_7101,Female,61,Brampton
dj_7831,Male,27,Windsor
dj_7466,Male,18,Brampton
dj_6371,Female,26,Kitchener
dj_6736,Male,18,London
dj_7467,Female,50,Ottawa
dj_7102,Male,57,Hamilton
dj_6372,Male,59,Kitchener
dj_6737,Female,36,Windsor
dj_7832,Male,18,Mississauga
dj_7468,Male,34,Windsor
dj_7103,Female,29,Vaughan
dj_7833,Male,36,Brampton
dj_6373,Female,43,Vaughan
dj_6738,Male,42,Mississauga
dj_7469,Female,61,London
dj_7834,Female,57,London
dj_6374,Male,33,Hamilton
dj_6739,Female,42,Hamilton
dj_7104,Male,29,Kitchener
dj_7470,Male,48,Markham
dj_7105,Female,18,Windsor
dj_6740,Male,32,Toronto
dj_6375,Female,39,Mississauga
dj_7835,Male,44,London
dj_7471,Female,68,Toronto
dj_7836,Female,63,Brampton
dj_6376,Male,33,Hamilton
dj_7106,Male,39,Brampton
dj_6741,Female,49,Toronto
dj_6377,Female,64,Toronto
dj_6742,Male,28,Mississauga
dj_7837,Female,38,Toronto
dj_7472,Male,39,Toronto
dj_7107,Female,18,Markham
dj_7473,Female,62,Mississauga
dj_7108,Male,19,Hamilton
dj_6743,Female,33,Hamilton
dj_7838,Female,68,Kitchener
dj_6378,Male,49,Ottawa
dj_7474,Male,36,Mississauga
dj_7839,Female,40,Toronto
dj_7109,Female,67,Kitchener
dj_6744,Male,44,Toronto
dj_6379,Female,18,Kitchener
dj_6380,Male,57,Kitchener
dj_7475,Female,53,Windsor
dj_6745,Female,39,Brampton
dj_7840,Male,68,Kitchener
dj_7110,Male,65,Toronto
dj_7841,Female,57,Markham
dj_6746,Male,51,Windsor
dj_7476,Male,44,Kitchener
dj_6381,Female,32,Windsor
dj_7111,Female,28,Vaughan
dj_7112,Male,23,Brampton
dj_6747,Female,64,Mississauga
dj_7842,Male,53,Markham
dj_6382,Male,28,Markham
dj_7477,Female,42,Ottawa
dj_7478,Male,55,Markham
dj_7843,Male,19,Toronto
dj_6383,Female,42,Vaughan
dj_7113,Female,21,Vaughan
dj_6748,Male,42,Ottawa
dj_7844,Female,57,Markham
dj_7479,Female,45,Kitchener
dj_7114,Male,59,Markham
dj_6749,Female,23,London
dj_6384,Male,58,Kitchener
dj_6385,Female,44,Brampton
dj_7845,Male,60,Brampton
dj_7115,Female,55,Toronto
dj_7480,Male,26,Mississauga
dj_6750,Male,63,Kitchener
dj_7481,Female,66,Windsor
dj_6751,Female,41,London
dj_6386,Male,48,Brampton
dj_7116,Male,39,Toronto
dj_7846,Male,65,Toronto
dj_7117,Female,61,Markham
dj_7847,Male,23,Markham
dj_6387,Female,63,Hamilton
dj_7482,Male,26,Mississauga
dj_6752,Male,48,Mississauga
dj_7118,Male,42,Markham
dj_7483,Female,66,Markham
dj_6753,Female,31,Toronto
dj_6388,Male,33,Kitchener
dj_7848,Female,36,Hamilton
dj_6754,Male,45,Windsor
dj_7849,Male,18,Mississauga
dj_7119,Female,39,Vaughan
dj_7484,Male,24,Hamilton
dj_6389,Female,39,Markham
dj_7485,Female,55,London
dj_7850,Female,38,Toronto
dj_6390,Male,54,London
dj_7120,Male,36,Toronto
dj_6755,Female,23,Windsor
dj_7121,Female,42,Mississauga
dj_6756,Male,33,Vaughan
dj_6391,Female,28,Vaughan
dj_7851,Female,45,Ottawa
dj_7486,Male,25,Markham
dj_7852,Female,28,Hamilton
dj_6392,Male,67,London
dj_7487,Female,60,Toronto
dj_7122,Male,22,Hamilton
dj_6757,Female,63,Kitchener
dj_7123,Female,20,London
dj_6758,Male,58,Windsor
dj_7488,Male,66,Brampton
dj_7853,Female,70,Brampton
dj_6393,Female,34,London
dj_7124,Male,18,Ottawa
dj_7854,Male,31,Toronto
dj_6394,Male,23,Ottawa
dj_7489,Female,34,Toronto
dj_6759,Female,28,Hamilton
dj_6395,Female,57,Toronto
dj_7490,Male,62,Ottawa
dj_7855,Female,64,Mississauga
dj_7125,Female,55,London
dj_6760,Male,63,London
dj_7491,Female,60,Kitchener
dj_6761,Female,65,London
dj_7126,Male,50,Mississauga
dj_7856,Male,63,Ottawa
dj_6396,Male,49,Markham
dj_7492,Male,23,Toronto
dj_7127,Female,61,London
dj_7857,Male,43,Windsor
dj_6397,Female,62,Markham
dj_6762,Male,69,Hamilton
dj_7493,Female,32,Brampton
dj_6398,Male,59,London
dj_6763,Female,25,Ottawa
dj_7858,Female,28,Vaughan
dj_7128,Male,36,Vaughan
dj_7129,Female,51,London
dj_6399,Female,43,London
dj_7859,Male,45,Kitchener
dj_7494,Male,63,London
dj_6764,Male,67,Toronto
dj_7130,Male,59,Toronto
dj_6400,Male,43,Kitchener
dj_7495,Female,25,Markham
dj_6765,Female,35,Toronto
dj_7860,Male,66,Toronto
dj_7131,Female,56,Brampton
dj_6401,Female,61,Ottawa
dj_7861,Male,64,Ottawa
dj_7496,Male,41,Kitchener
dj_6766,Male,70,Brampton
dj_6767,Female,26,London
dj_6402,Male,70,London
dj_7862,Female,29,Windsor
dj_7132,Male,32,Vaughan
dj_7497,Female,34,Kitchener
dj_6768,Male,46,Windsor
dj_6403,Female,52,Markham
dj_7133,Female,35,Toronto
dj_7863,Male,64,Mississauga
dj_7498,Male,19,London
dj_6769,Female,50,Vaughan
dj_7134,Male,66,Markham
dj_7499,Female,69,Mississauga
dj_7864,Female,26,Brampton
dj_6404,Male,47,Vaughan
dj_6770,Male,26,Mississauga
dj_6405,Female,31,Hamilton
dj_7500,Male,61,Brampton
dj_7865,Female,51,Ottawa
dj_7135,Female,52,Toronto
dj_7866,Female,32,Vaughan
dj_7136,Male,49,Hamilton
dj_6406,Male,67,London
dj_7501,Female,37,Windsor
dj_6771,Female,42,Mississauga
dj_7867,Female,27,Kitchener
dj_6772,Male,51,Brampton
dj_7137,Female,57,Toronto
dj_7502,Male,25,Hamilton
dj_6407,Female,28,Toronto
dj_7503,Female,40,Mississauga
dj_6408,Male,50,Ottawa
dj_6773,Female,65,London
dj_7868,Male,52,Vaughan
dj_7138,Male,33,Ottawa
dj_6409,Female,27,London
dj_6774,Male,24,Ottawa
dj_7869,Female,54,Markham
dj_7139,Female,52,Vaughan
dj_7504,Male,49,Hamilton
dj_7505,Female,34,Kitchener
dj_6410,Male,63,London
dj_6775,Female,65,Markham
dj_7140,Male,34,Mississauga
dj_7870,Male,61,Ottawa
dj_7506,Male,33,Windsor
dj_7871,Male,50,Hamilton
dj_7141,Female,53,Vaughan
dj_6776,Male,54,Windsor
dj_6411,Female,19,Kitchener
dj_7142,Male,46,Kitchener
dj_7872,Female,22,Toronto
dj_7507,Female,36,Markham
dj_6777,Female,67,Windsor
dj_6412,Male,24,Brampton
dj_7508,Male,31,Vaughan
dj_7143,Female,31,Vaughan
dj_7873,Male,47,Mississauga
dj_6778,Male,24,Hamilton
dj_6413,Female,64,Windsor
dj_7144,Male,61,London
dj_7509,Female,62,Toronto
dj_6779,Female,21,Mississauga
dj_7874,Male,22,Mississauga
dj_6414,Male,67,Mississauga
dj_6415,Female,20,Brampton
dj_6780,Male,32,Hamilton
dj_7875,Male,51,Vaughan
dj_7145,Female,39,Ottawa
dj_7510,Male,44,Windsor
dj_7146,Male,25,Windsor
dj_7511,Female,43,Toronto
dj_7876,Female,26,Kitchener
dj_6781,Female,55,Mississauga
dj_6416,Male,29,Kitchener
dj_7147,Female,67,London
dj_6417,Female,39,Mississauga
dj_7877,Male,42,Brampton
dj_7512,Male,55,Markham
dj_6782,Male,51,Toronto
dj_6783,Female,45,Brampton
dj_7148,Male,34,Markham
dj_7513,Female,41,Ottawa
dj_7878,Female,24,Mississauga
dj_6418,Male,69,Hamilton
dj_7149,Female,23,Windsor
dj_6419,Female,26,Hamilton
dj_7514,Male,49,Ottawa
dj_6784,Male,50,Toronto
dj_7879,Female,26,Ottawa
dj_6785,Female,46,Hamilton
dj_7880,Female,18,Hamilton
dj_7515,Female,48,Kitchener
dj_7150,Male,62,Vaughan
dj_6420,Male,39,Hamilton
dj_7151,Female,49,Hamilton
dj_7516,Male,43,Markham
dj_7881,Female,70,Windsor
dj_6786,Male,29,Mississauga
dj_6421,Female,38,Markham
dj_6787,Female,25,Vaughan
dj_7152,Male,53,Brampton
dj_6422,Male,61,Windsor
dj_7882,Male,25,Hamilton
dj_7517,Female,51,Ottawa
dj_7153,Female,24,Ottawa
dj_7883,Female,22,Kitchener
dj_6788,Male,43,Windsor
dj_6423,Female,39,Markham
dj_7518,Male,26,Vaughan
dj_6789,Female,42,Mississauga
dj_7154,Male,27,Hamilton
dj_6424,Male,27,Kitchener
dj_7519,Female,45,Toronto
dj_7884,Male,23,Hamilton
dj_7885,Male,29,Ottawa
dj_6425,Female,67,Windsor
dj_6790,Male,51,Vaughan
dj_7520,Male,22,Markham
dj_7155,Female,66,Toronto
dj_7156,Male,28,London
dj_6791,Female,69,London
dj_7521,Female,23,Markham
dj_6426,Male,50,Brampton
dj_7886,Female,18,Windsor
dj_7887,Male,18,Vaughan
dj_6792,Male,60,Toronto
dj_7522,Male,67,Brampton
dj_7157,Female,51,Markham
dj_6427,Female,43,Vaughan
dj_7158,Male,56,Ottawa
dj_6793,Female,34,Kitchener
dj_6428,Male,45,London
dj_7523,Female,21,Vaughan
dj_7888,Male,62,Kitchener
dj_6794,Male,37,Markham
dj_6429,Female,48,Windsor
dj_7524,Male,37,Brampton
dj_7159,Female,63,Windsor
dj_7889,Male,45,Brampton
dj_7525,Female,30,Hamilton
dj_7890,Female,49,Windsor
dj_7160,Male,67,Brampton
dj_6430,Male,70,Toronto
dj_6795,Female,21,Toronto
dj_7526,Male,22,Mississauga
dj_7161,Female,44,Ottawa
dj_7891,Male,44,Hamilton
dj_6796,Male,38,Windsor
dj_6431,Female,23,Markham
dj_8553,Female,69,Toronto
dj_8188,Female,31,Kitchener
dj_9648,Male,59,Mississauga
dj_9283,Female,39,Kitchener
dj_10013,Male,43,Hamilton
dj_8918,Male,49,Toronto
dj_8554,Male,20,Brampton
dj_8919,Female,63,London
dj_9284,Male,66,London
dj_10014,Female,69,Ottawa
dj_8189,Female,37,Markham
dj_9649,Male,35,Ottawa
dj_10015,Male,18,Brampton
dj_8555,Female,28,Ottawa
dj_8920,Male,46,Toronto
dj_9650,Female,38,Vaughan
dj_8190,Male,40,Hamilton
dj_9285,Male,29,Toronto
dj_10016,Male,35,Vaughan
dj_9286,Female,46,Vaughan
dj_8556,Male,67,Vaughan
dj_8921,Male,37,Brampton
dj_9651,Male,62,Brampton
dj_8191,Female,48,Hamilton
dj_8192,Male,40,Windsor
dj_8557,Male,69,Markham
dj_10017,Male,29,Toronto
dj_9287,Male,39,Toronto
dj_9652,Male,31,Ottawa
dj_8922,Female,44,Brampton
dj_10018,Female,67,London
dj_8923,Male,24,Vaughan
dj_8558,Female,64,Windsor
dj_9288,Male,38,Mississauga
dj_8193,Male,38,Ottawa
dj_9653,Male,24,Brampton
dj_8194,Female,62,Windsor
dj_9654,Female,60,London
dj_8559,Male,52,Markham
dj_10019,Male,57,Markham
dj_8924,Male,65,Ottawa
dj_9289,Male,36,Markham
dj_9655,Male,65,Hamilton
dj_9290,Female,27,Markham
dj_10020,Female,59,Windsor
dj_8195,Male,68,Mississauga
dj_8560,Male,30,Kitchener
dj_8925,Male,21,Ottawa
dj_10021,Female,31,Vaughan
dj_8926,Female,60,Kitchener
dj_9291,Male,59,Toronto
dj_8561,Male,65,Vaughan
dj_9656,Female,34,Mississauga
dj_8196,Male,53,Mississauga
dj_10022,Female,25,Vaughan
dj_9657,Female,59,Kitchener
dj_8562,Female,26,Windsor
dj_9292,Female,49,Mississauga
dj_8197,Male,52,Mississauga
dj_8927,Male,66,London
dj_9658,Female,34,Markham
dj_10023,Female,60,Vaughan
dj_9293,Female,54,Vaughan
dj_8198,Female,54,Ottawa
dj_8928,Female,35,London
dj_8563,Male,46,London
dj_10024,Male,66,Ottawa
dj_8564,Female,42,London
dj_8199,Male,66,Vaughan
dj_9294,Female,37,Mississauga
dj_9659,Female,54,Markham
dj_8929,Female,51,Ottawa
dj_10025,Female,43,Kitchener
dj_9660,Male,25,Windsor
dj_8565,Female,41,Hamilton
dj_9295,Female,21,Markham
dj_8930,Female,57,London
dj_8200,Female,25,London
dj_10026,Male,43,Markham
dj_9296,Male,43,Markham
dj_8566,Female,64,Mississauga
dj_8201,Female,37,Hamilton
dj_8931,Female,45,Windsor
dj_9661,Female,50,Windsor
dj_10027,Male,61,Kitchener
dj_8567,Female,35,Brampton
dj_8932,Male,18,London
dj_8202,Female,45,Hamilton
dj_9297,Female,34,Toronto
dj_9662,Male,32,Markham
dj_10028,Female,24,Markham
dj_9663,Male,56,Mississauga
dj_8568,Male,69,Markham
dj_8203,Female,43,Kitchener
dj_8933,Female,60,Ottawa
dj_9298,Male,30,Markham
dj_10029,Male,29,Markham
dj_8569,Female,61,Brampton
dj_9664,Female,41,London
dj_8934,Male,44,Mississauga
dj_8204,Male,37,Hamilton
dj_9299,Male,64,Toronto
dj_10030,Male,30,Ottawa
dj_9300,Female,35,Hamilton
dj_8935,Male,26,Kitchener
dj_8205,Female,67,Vaughan
dj_9665,Male,24,Mississauga
dj_8570,Male,46,Toronto
dj_10031,Male,29,Brampton
dj_9666,Male,35,Brampton
dj_8936,Female,61,Ottawa
dj_8571,Male,49,Kitchener
dj_9301,Male,30,Ottawa
dj_8206,Male,52,Hamilton
dj_8207,Male,58,Markham
dj_10032,Female,57,Windsor
dj_8572,Female,60,Vaughan
dj_9667,Male,29,Kitchener
dj_9302,Male,39,Windsor
dj_8937,Male,34,Mississauga
dj_10033,Male,57,Markham
dj_8573,Male,57,Ottawa
dj_8208,Female,21,London
dj_9303,Male,55,Windsor
dj_8938,Male,38,Kitchener
dj_9668,Female,68,Vaughan
dj_10034,Female,68,Ottawa
dj_8209,Male,33,London
dj_8939,Male,44,Ottawa
dj_9669,Male,61,London
dj_8574,Male,65,Kitchener
dj_9304,Female,24,Mississauga
dj_9305,Male,60,Vaughan
dj_8575,Male,52,London
dj_9670,Female,69,Mississauga
dj_8210,Male,45,Toronto
dj_8940,Female,34,Kitchener
dj_10035,Female,66,Windsor
dj_10036,Female,61,Mississauga
dj_8576,Female,56,Mississauga
dj_9671,Female,66,Windsor
dj_9306,Female,21,Markham
dj_8211,Male,55,Mississauga
dj_8941,Male,61,Ottawa
dj_8577,Male,41,Vaughan
dj_8212,Female,18,Mississauga
dj_10037,Female,62,Windsor
dj_8942,Female,49,Hamilton
dj_9672,Female,63,Windsor
dj_9307,Female,25,Mississauga
dj_10038,Male,34,London
dj_9308,Female,18,Brampton
dj_9673,Female,70,Mississauga
dj_8578,Female,38,Windsor
dj_8943,Female,26,Mississauga
dj_8213,Male,23,Markham
dj_10039,Female,66,Vaughan
dj_8214,Female,19,London
dj_9674,Male,21,Markham
dj_8944,Female,56,Kitchener
dj_9309,Female,28,Vaughan
dj_8579,Female,20,Windsor
dj_8945,Female,25,Vaughan
dj_8215,Female,20,Brampton
dj_8580,Female,25,Vaughan
dj_10040,Male,42,Windsor
dj_9675,Female,70,London
dj_9310,Male,44,Mississauga
dj_10041,Male,39,Windsor
dj_8216,Female,47,Windsor
dj_8581,Female,20,Ottawa
dj_9676,Male,31,London
dj_8946,Male,54,London
dj_9311,Female,67,London
dj_10042,Female,22,Hamilton
dj_8582,Male,47,Kitchener
dj_8947,Female,66,Markham
dj_9677,Male,62,Kitchener
dj_9312,Male,63,Ottawa
dj_8217,Female,44,Mississauga
dj_8218,Male,53,Hamilton
dj_8583,Female,57,Markham
dj_8948,Male,61,Hamilton
dj_10043,Male,20,Kitchener
dj_9313,Male,66,Markham
dj_9678,Female,63,Toronto
dj_10044,Male,58,Vaughan
dj_8219,Female,46,Toronto
dj_8584,Male,22,Brampton
dj_8949,Male,34,London
dj_9314,Female,40,Hamilton
dj_9679,Male,65,Toronto
dj_8220,Male,44,Mississauga
dj_9315,Male,43,Windsor
dj_10045,Male,34,London
dj_9680,Male,29,Brampton
dj_8950,Female,18,Hamilton
dj_8585,Male,48,Brampton
dj_10046,Female,29,Vaughan
dj_8221,Male,43,Toronto
dj_8586,Female,69,London
dj_9681,Male,33,Hamilton
dj_9316,Male,63,Hamilton
dj_8951,Male,28,London
dj_8222,Female,30,Vaughan
dj_8952,Male,29,Brampton
dj_10047,Male,38,Brampton
dj_9317,Male,64,Markham
dj_8587,Male,37,London
dj_9682,Female,31,Kitchener
dj_9683,Male,37,Hamilton
dj_8223,Male,69,Mississauga
dj_9318,Female,31,Markham
dj_8588,Male,47,Ottawa
dj_10048,Female,52,Ottawa
dj_8953,Male,47,Markham
dj_10049,Female,56,Toronto
dj_8224,Male,19,Mississauga
dj_9684,Female,50,Vaughan
dj_8589,Male,45,Toronto
dj_9319,Male,23,London
dj_8954,Female,51,Markham
dj_10050,Female,68,Vaughan
dj_8225,Male,52,Kitchener
dj_8590,Female,44,Brampton
dj_9320,Female,45,Vaughan
dj_8955,Male,49,Toronto
dj_9685,Female,55,Hamilton
dj_10051,Female,68,Windsor
dj_9686,Female,39,London
dj_9321,Female,26,Toronto
dj_8591,Male,65,Hamilton
dj_8226,Female,27,Windsor
dj_8956,Female,48,London
dj_10052,Male,66,Mississauga
dj_8592,Female,22,Kitchener
dj_9322,Female,36,Toronto
dj_8957,Female,54,Vaughan
dj_8227,Male,61,Hamilton
dj_9687,Female,25,Kitchener
dj_10053,Female,54,Vaughan
dj_8958,Female,35,Toronto
dj_9688,Male,62,London
dj_8593,Female,19,Hamilton
dj_9323,Female,46,Brampton
dj_8228,Female,66,Ottawa
dj_8959,Female,69,Brampton
dj_8594,Female,27,Brampton
dj_9324,Male,58,Hamilton
dj_8229,Female,32,London
dj_10054,Male,29,Vaughan
dj_9689,Female,48,London
dj_9690,Male,49,Toronto
dj_8595,Female,22,Brampton
dj_9325,Female,26,London
dj_10055,Male,52,Brampton
dj_8960,Male,57,Toronto
dj_8230,Female,56,Vaughan
dj_8596,Male,48,Vaughan
dj_8231,Female,37,Brampton
dj_9326,Male,43,Ottawa
dj_10056,Female,62,Hamilton
dj_8961,Female,44,Kitchener
dj_9691,Male,30,Kitchener
dj_9327,Male,60,Windsor
dj_8232,Male,41,Brampton
dj_9692,Female,62,Brampton
dj_10057,Male,27,Markham
dj_8962,Male,41,Hamilton
dj_8597,Female,53,Mississauga
dj_10058,Male,62,London
dj_8963,Male,63,Toronto
dj_9693,Male,52,Ottawa
dj_9328,Female,60,Kitchener
dj_8233,Female,70,Brampton
dj_8598,Male,64,Toronto
dj_10059,Male,45,Mississauga
dj_8599,Male,46,Toronto
dj_9694,Male,60,Toronto
dj_8964,Female,62,Brampton
dj_9329,Male,44,Ottawa
dj_8234,Male,58,London
dj_8600,Female,19,Toronto
dj_9330,Male,21,Vaughan
dj_8235,Male,28,Windsor
dj_10060,Female,67,London
dj_8965,Male,29,Kitchener
dj_9695,Male,63,Mississauga
dj_10061,Male,46,Mississauga
dj_8236,Female,21,Hamilton
dj_9331,Male,34,Vaughan
dj_8966,Male,36,Ottawa
dj_9696,Female,27,Hamilton
dj_8601,Male,25,Mississauga
dj_10062,Female,70,Mississauga
dj_9697,Male,33,Brampton
dj_8967,Male,48,Mississauga
dj_8237,Male,45,Windsor
dj_8602,Male,58,Vaughan
dj_9332,Female,61,Brampton
dj_8603,Male,42,Brampton
dj_8238,Male,50,Windsor
dj_8968,Female,32,Toronto
dj_10063,Female,37,Kitchener
dj_9698,Female,25,Brampton
dj_9333,Male,41,Ottawa
dj_10064,Female,45,Kitchener
dj_9699,Female,48,Markham
dj_8604,Female,68,Ottawa
dj_8969,Male,57,Hamilton
dj_9334,Female,32,Hamilton
dj_8239,Male,20,Vaughan
dj_10065,Female,58,London
dj_9335,Female,26,Markham
dj_9700,Female,21,Toronto
dj_8970,Female,56,Vaughan
dj_8605,Male,22,Toronto
dj_8240,Female,35,Toronto
dj_8971,Female,40,Brampton
dj_9336,Female,28,Brampton
dj_10066,Male,42,Vaughan
dj_8241,Male,51,Mississauga
dj_9701,Female,20,Hamilton
dj_8606,Female,63,Kitchener
dj_10067,Female,45,Ottawa
dj_8242,Female,26,Vaughan
dj_8972,Female,24,Hamilton
dj_8607,Female,19,Markham
dj_9337,Female,41,Markham
