Complaint id,Complaint file date,Complaint resolution date,Complaint resolution time,Complaint communication channel,Customer id
5350,8/16/2022,11/19/2022,95,Web portal,dj_6202
5351,6/16/2022,9/26/2022,102,Web portal,dj_8688
5352,7/16/2022,9/22/2022,68,Call,dj_9053
5353,8/16/2022,12/3/2022,109,Web portal,dj_10148
5354,7/16/2022,11/2/2022,109,Call,dj_1231
5355,9/16/2022,11/4/2022,49,Call,dj_4585
5356,7/16/2022,10/9/2022,85,Call,dj_3257
5357,6/16/2022,7/30/2022,44,Call,dj_5317
5358,9/16/2022,12/13/2022,88,Call,dj_6567
5359,7/16/2022,9/15/2022,61,Call,dj_9418
5360,9/16/2022,10/19/2022,33,Call,dj_9783
5361,8/17/2022,12/1/2022,106,E-mail,dj_10149
5362,7/17/2022,8/24/2022,38,Web portal,dj_7298
5363,6/17/2022,8/10/2022,54,Call,dj_8324
5364,8/17/2022,10/26/2022,70,Call,dj_137
5365,8/17/2022,10/12/2022,56,Call,dj_2163
5366,7/18/2022,11/8/2022,113,Call,dj_10150
5367,6/18/2022,8/26/2022,69,Call,dj_138
5368,7/18/2022,9/14/2022,58,Web portal,dj_6569
5369,7/18/2022,10/9/2022,83,Call,dj_6934
5370,7/18/2022,8/11/2022,24,Call,dj_8690
5371,8/18/2022,9/6/2022,19,Web portal,dj_9785
5372,7/18/2022,8/7/2022,20,Web portal,dj_5319
5373,6/18/2022,8/1/2022,44,Web portal,dj_6204
5374,8/18/2022,10/11/2022,54,Web portal,dj_7299
5375,8/18/2022,9/13/2022,26,Web portal,dj_9420
5376,9/19/2022,12/6/2022,78,E-mail,dj_10151
5377,6/19/2022,9/22/2022,95,Call,dj_8326
5378,6/19/2022,7/27/2022,38,Call,dj_7300
5379,7/19/2022,8/10/2022,22,Web portal,dj_6205
5380,7/19/2022,10/11/2022,84,Web portal,dj_869
5381,8/19/2022,11/26/2022,99,Call,dj_9786
5382,8/20/2022,9/29/2022,40,Call,dj_5321
5383,7/20/2022,10/31/2022,103,Web portal,dj_10152
5384,8/20/2022,10/31/2022,72,Web portal,dj_140
5385,8/20/2022,11/9/2022,81,Call,dj_4223
5386,6/20/2022,7/9/2022,19,Web portal,dj_1235
5387,7/20/2022,9/26/2022,68,Web portal,dj_2531
5388,9/20/2022,10/16/2022,26,Web portal,dj_3261
5389,8/20/2022,9/23/2022,34,Web portal,dj_3991
5390,9/20/2022,11/27/2022,68,Call,dj_8031
5391,7/20/2022,8/4/2022,15,Call,dj_8692
5392,6/20/2022,8/26/2022,67,Web portal,dj_870
5393,8/21/2022,12/7/2022,108,Web portal,dj_2532
5394,8/21/2022,11/16/2022,87,Web portal,dj_4956
5395,7/21/2022,8/19/2022,29,Call,dj_871
5396,6/21/2022,9/24/2022,95,Call,dj_2897
5397,8/21/2022,9/22/2022,32,Web portal,dj_1966
5398,8/21/2022,11/26/2022,97,Call,dj_7667
5399,7/21/2022,10/5/2022,76,Web portal,dj_10153
5400,8/21/2022,10/4/2022,44,Call,dj_6572
5401,9/21/2022,1/10/2023,111,Web portal,dj_1236
5402,7/21/2022,11/6/2022,108,Web portal,dj_6207
5403,8/21/2022,10/14/2022,54,Call,dj_1601
5404,9/21/2022,11/15/2022,55,Call,dj_5322
5405,8/22/2022,11/26/2022,96,E-mail,dj_10154
5406,7/22/2022,10/6/2022,76,Web portal,dj_6938
5407,9/22/2022,12/26/2022,95,Call,dj_4591
5408,6/22/2022,10/6/2022,106,Web portal,dj_2533
5409,8/22/2022,12/10/2022,110,Web portal,dj_6208
5410,9/22/2022,12/9/2022,78,Web portal,dj_872
5411,7/23/2022,10/3/2022,72,Web portal,dj_6574
5412,6/23/2022,7/21/2022,28,Web portal,dj_7304
5413,7/23/2022,9/19/2022,58,Call,dj_4958
5414,7/23/2022,11/2/2022,102,Call,dj_5324
5415,8/23/2022,9/8/2022,16,Call,dj_6939
5416,8/23/2022,11/1/2022,70,Call,dj_8034
5417,9/23/2022,11/7/2022,45,Call,dj_10155
5418,8/23/2022,12/1/2022,100,Call,dj_2169
5419,9/23/2022,12/3/2022,71,Call,dj_143
5420,8/23/2022,10/7/2022,45,Call,dj_4226
5421,7/23/2022,9/30/2022,69,Call,dj_873
5422,7/23/2022,9/11/2022,50,Call,dj_1968
5423,7/24/2022,8/16/2022,23,E-mail,dj_10156
5424,8/24/2022,9/13/2022,20,Web portal,dj_3630
5425,6/24/2022,9/14/2022,82,Call,dj_6057
5426,9/24/2022,10/11/2022,17,Call,dj_4227
5427,9/24/2022,1/15/2023,113,Web portal,dj_9791
5428,7/24/2022,11/15/2022,114,Web portal,dj_5325
5429,9/25/2022,1/7/2023,104,E-mail,dj_10157
5430,9/25/2022,12/17/2022,83,Call,dj_2901
5431,9/25/2022,11/30/2022,66,Web portal,dj_6058
5432,9/25/2022,12/2/2022,68,Web portal,dj_8332
5433,7/25/2022,11/1/2022,99,Web portal,dj_4960
5434,9/25/2022,11/2/2022,38,Web portal,dj_8697
5435,6/26/2022,8/18/2022,53,Web portal,dj_4595
5436,6/26/2022,10/1/2022,97,Call,dj_10158
5437,6/26/2022,10/10/2022,106,Web portal,dj_6212
5438,6/26/2022,8/16/2022,51,Web portal,dj_3267
5439,9/27/2022,12/12/2022,76,E-mail,dj_10159
5440,9/27/2022,11/1/2022,35,Call,dj_7308
5441,8/27/2022,10/8/2022,42,Web portal,dj_3633
5442,7/27/2022,9/4/2022,39,Web portal,dj_8334
5443,9/27/2022,11/29/2022,63,Web portal,dj_1972
5444,9/27/2022,12/30/2022,94,Call,dj_8038
5445,7/27/2022,11/2/2022,98,Call,dj_4230
5446,7/28/2022,9/10/2022,44,Web portal,dj_6944
5447,9/28/2022,12/12/2022,75,Web portal,dj_4231
5448,6/28/2022,10/9/2022,103,Call,dj_3269
5449,8/28/2022,11/26/2022,90,Web portal,dj_6579
5450,9/28/2022,12/18/2022,81,Call,dj_10160
5451,7/28/2022,8/22/2022,25,Web portal,dj_6214
5452,8/28/2022,11/20/2022,84,Call,dj_9795
5453,6/28/2022,8/15/2022,48,Web portal,dj_2539
5454,7/29/2022,9/21/2022,54,Web portal,dj_149
5455,9/29/2022,10/24/2022,25,Web portal,dj_6580
5456,6/29/2022,10/25/2022,118,Call,dj_6945
5457,6/29/2022,10/8/2022,101,Web portal,dj_6215
5458,9/29/2022,12/28/2022,90,Web portal,dj_10161
5459,9/29/2022,1/17/2023,110,Call,dj_4232
5460,6/29/2022,9/9/2022,72,Web portal,dj_8040
5461,9/29/2022,11/5/2022,37,Call,dj_8701
5462,9/30/2022,11/19/2022,50,Web portal,dj_2176
5463,6/30/2022,8/20/2022,51,Call,dj_2906
5464,6/30/2022,10/3/2022,95,Call,dj_5697
5465,7/30/2022,9/12/2022,44,Call,dj_6946
5466,8/30/2022,9/24/2022,25,Call,dj_10162
5467,7/30/2022,10/24/2022,86,Web portal,dj_4965
5468,8/30/2022,11/23/2022,85,Call,dj_6581
5469,9/30/2022,12/25/2022,86,Call,dj_6217
5470,7/31/2022,11/13/2022,105,Call,dj_1976
5471,6/30/2022,9/9/2022,71,Web portal,dj_8338
5472,9/30/2022,1/20/2023,112,Web portal,dj_516
5473,7/31/2022,9/5/2022,36,Web portal,dj_10163
5474,7/31/2022,10/28/2022,89,Web portal,dj_2177
5475,9/30/2022,12/20/2022,81,Web portal,dj_6947
5476,9/30/2022,12/6/2022,67,Call,dj_4002
5477,10/1/2022,1/17/2023,108,Web portal,dj_6948
5478,10/1/2022,11/25/2022,55,Call,dj_8339
5479,9/1/2022,11/4/2022,64,Web portal,dj_2178
5480,10/1/2022,11/11/2022,41,Web portal,dj_6065
5481,9/1/2022,10/27/2022,56,Call,dj_8043
5482,10/1/2022,12/21/2022,81,Call,dj_517
5483,8/1/2022,9/9/2022,39,Call,dj_10164
5484,8/1/2022,9/23/2022,53,Call,dj_4235
5485,9/1/2022,11/7/2022,67,Web portal,dj_3273
5486,7/1/2022,8/31/2022,61,Web portal,dj_6583
5487,10/2/2022,11/28/2022,57,E-mail,dj_10165
5488,8/2/2022,9/12/2022,41,Call,dj_6219
5489,8/2/2022,8/24/2022,22,Call,dj_2909
5490,7/2/2022,8/6/2022,35,Web portal,dj_5334
5491,8/2/2022,10/31/2022,90,Web portal,dj_7314
5492,9/2/2022,10/23/2022,51,Call,dj_8044
5493,7/3/2022,8/14/2022,42,Web portal,dj_1614
5494,9/3/2022,10/23/2022,50,Call,dj_10166
5495,10/3/2022,11/27/2022,55,Call,dj_6950
5496,9/3/2022,12/26/2022,114,Call,dj_5335
5497,10/3/2022,1/28/2023,117,Web portal,dj_8341
5498,8/3/2022,10/13/2022,71,Call,dj_8045
5499,10/4/2022,1/3/2023,91,Web portal,dj_6221
5500,7/4/2022,8/27/2022,54,Web portal,dj_10167
5501,10/4/2022,12/4/2022,61,Call,dj_2911
5502,9/4/2022,11/28/2022,85,Web portal,dj_2546
5503,7/4/2022,10/7/2022,95,Call,dj_4238
5504,8/4/2022,8/23/2022,19,Web portal,dj_4970
5505,8/5/2022,10/14/2022,70,Call,dj_10168
5506,10/5/2022,1/28/2023,115,Call,dj_156
5507,10/5/2022,1/28/2023,115,Call,dj_6222
5508,8/5/2022,12/3/2022,120,Web portal,dj_5337
5509,9/5/2022,12/9/2022,95,Web portal,dj_4971
5510,7/5/2022,8/30/2022,56,Web portal,dj_9073
5511,8/5/2022,9/8/2022,34,Web portal,dj_1616
5512,9/6/2022,11/13/2022,68,Web portal,dj_10169
5513,7/6/2022,8/12/2022,37,Web portal,dj_4240
5514,8/6/2022,10/14/2022,69,Call,dj_157
5515,9/6/2022,10/14/2022,38,Call,dj_5704
5516,10/6/2022,11/10/2022,35,Web portal,dj_4606
5517,10/6/2022,12/4/2022,59,Web portal,dj_2548
5518,7/6/2022,10/12/2022,98,Call,dj_2183
5519,8/6/2022,10/28/2022,83,Web portal,dj_8344
5520,8/7/2022,11/11/2022,96,Call,dj_2549
5521,9/7/2022,12/15/2022,99,Call,dj_523
5522,8/7/2022,11/1/2022,86,Web portal,dj_10170
5523,8/7/2022,8/31/2022,24,Call,dj_6224
5524,8/7/2022,8/25/2022,18,Call,dj_6589
5525,8/7/2022,11/17/2022,102,Web portal,dj_8345
5526,10/7/2022,12/1/2022,55,Call,dj_5705
5527,7/8/2022,9/17/2022,71,Call,dj_2185
5528,7/8/2022,10/3/2022,87,Web portal,dj_5340
5529,8/8/2022,10/29/2022,82,Web portal,dj_10171
5530,9/8/2022,11/3/2022,56,Call,dj_4974
5531,9/9/2022,1/4/2023,117,Web portal,dj_7321
5532,9/9/2022,12/3/2022,85,Web portal,dj_10172
5533,8/9/2022,9/7/2022,29,Call,dj_4243
5534,9/9/2022,10/16/2022,37,Web portal,dj_4975
5535,9/9/2022,10/17/2022,38,Call,dj_890
5536,7/9/2022,7/29/2022,20,Web portal,dj_9077
5537,8/10/2022,9/1/2022,22,Web portal,dj_10173
5538,9/10/2022,11/2/2022,53,Web portal,dj_2917
5539,9/10/2022,9/28/2022,18,Web portal,dj_161
5540,8/10/2022,10/12/2022,63,Web portal,dj_2187
5541,9/10/2022,10/24/2022,44,Web portal,dj_526
5542,10/10/2022,12/7/2022,58,Call,dj_1256
5543,9/10/2022,12/18/2022,99,Call,dj_2552
5544,7/11/2022,9/5/2022,56,Call,dj_10174
5545,10/11/2022,1/23/2023,104,Web portal,dj_4245
5546,7/11/2022,9/26/2022,77,Web portal,dj_6228
5547,10/11/2022,2/7/2023,119,Web portal,dj_6958
5548,10/11/2022,11/4/2022,24,Call,dj_4611
5549,9/11/2022,11/28/2022,78,Web portal,dj_9809
5550,7/11/2022,9/22/2022,73,Web portal,dj_3648
5551,7/11/2022,9/16/2022,67,Web portal,dj_527
5552,10/11/2022,12/1/2022,51,Web portal,dj_3283
5553,7/12/2022,8/11/2022,30,E-mail,dj_10175
5554,8/12/2022,10/27/2022,76,Web portal,dj_6594
5555,9/12/2022,1/5/2023,115,Web portal,dj_4246
5556,10/12/2022,12/26/2022,75,Web portal,dj_528
5557,7/12/2022,9/25/2022,75,Call,dj_2189
5558,8/12/2022,10/23/2022,72,Web portal,dj_2554
5559,9/12/2022,9/30/2022,18,Call,dj_2919
5560,9/12/2022,12/17/2022,96,Web portal,dj_6229
5561,7/13/2022,10/10/2022,89,E-mail,dj_10176
5562,7/13/2022,8/9/2022,27,Web portal,dj_4979
5563,9/13/2022,10/27/2022,44,Web portal,dj_7325
5564,8/13/2022,9/26/2022,44,Web portal,dj_8351
5565,10/13/2022,1/3/2023,82,Call,dj_2920
5566,10/13/2022,1/21/2023,100,Call,dj_6230
5567,10/13/2022,12/27/2022,75,Web portal,dj_4613
5568,9/14/2022,11/29/2022,76,Call,dj_10177
5569,7/14/2022,8/3/2022,20,Web portal,dj_4614
5570,10/14/2022,12/15/2022,62,Web portal,dj_4980
5571,7/14/2022,9/10/2022,58,Call,dj_8352
5572,7/14/2022,10/26/2022,104,Call,dj_6961
5573,8/14/2022,10/30/2022,77,Web portal,dj_2191
5574,10/14/2022,1/2/2023,80,Call,dj_3286
5575,10/15/2022,2/1/2023,109,Web portal,dj_10178
5576,8/15/2022,10/6/2022,52,Call,dj_531
5577,7/15/2022,8/24/2022,40,Call,dj_5347
5578,10/15/2022,2/10/2023,118,Web portal,dj_7327
5579,9/15/2022,12/19/2022,95,Call,dj_4615
5580,8/15/2022,10/30/2022,76,Web portal,dj_896
5581,10/15/2022,12/2/2022,48,Web portal,dj_166
5582,8/16/2022,10/16/2022,61,Call,dj_5348
5583,8/16/2022,10/13/2022,58,Call,dj_2193
5584,8/16/2022,12/13/2022,119,Web portal,dj_10179
5585,10/16/2022,12/25/2022,70,Call,dj_6233
5586,8/16/2022,10/12/2022,57,Web portal,dj_4982
5587,7/16/2022,8/7/2022,22,Call,dj_6598
5588,10/16/2022,2/8/2023,115,Call,dj_7328
5589,9/17/2022,12/27/2022,101,E-mail,dj_10180
5590,7/17/2022,9/7/2022,52,Web portal,dj_7329
5591,10/17/2022,11/14/2022,28,Web portal,dj_4983
5592,8/17/2022,12/12/2022,117,Call,dj_8059
5593,8/17/2022,12/4/2022,109,Web portal,dj_5349
5594,9/18/2022,11/1/2022,44,Web portal,dj_10181
5595,7/18/2022,10/30/2022,104,Web portal,dj_6965
5596,9/18/2022,1/15/2023,119,Web portal,dj_4984
5597,8/18/2022,11/29/2022,103,Web portal,dj_3655
5598,9/18/2022,11/27/2022,70,Call,dj_5350
5599,7/18/2022,9/14/2022,58,Web portal,dj_1994
5600,9/19/2022,10/11/2022,22,E-mail,dj_10182
5601,8/19/2022,9/5/2022,17,Call,dj_535
5602,7/19/2022,10/28/2022,101,Web portal,dj_6601
5603,9/19/2022,11/11/2022,53,Call,dj_9817
5604,9/19/2022,11/22/2022,64,Call,dj_2196
5605,7/19/2022,8/26/2022,38,Web portal,dj_170
5606,9/19/2022,10/29/2022,40,Web portal,dj_4253
5607,10/19/2022,11/17/2022,29,Call,dj_900
5608,9/20/2022,10/23/2022,33,Call,dj_4022
5609,10/20/2022,1/28/2023,100,Call,dj_6602
5610,9/20/2022,12/5/2022,76,Web portal,dj_10183
5611,9/20/2022,10/17/2022,27,Call,dj_3292
5612,8/20/2022,10/26/2022,67,Call,dj_6237
5613,8/20/2022,9/8/2022,19,Web portal,dj_6967
5614,8/21/2022,12/5/2022,106,Call,dj_10184
5615,10/21/2022,12/2/2022,42,Call,dj_5353
5616,7/21/2022,8/31/2022,41,Web portal,dj_4621
5617,9/21/2022,10/25/2022,34,Web portal,dj_7698
5618,9/22/2022,1/17/2023,117,Web portal,dj_173
5619,9/22/2022,12/28/2022,97,Call,dj_9820
5620,8/22/2022,10/10/2022,49,Web portal,dj_10185
5621,8/22/2022,12/12/2022,112,Call,dj_6604
5622,8/22/2022,11/3/2022,73,Web portal,dj_2929
5623,10/22/2022,11/24/2022,33,Web portal,dj_1633
5624,9/22/2022,11/22/2022,61,Call,dj_6969
5625,9/22/2022,12/15/2022,84,Call,dj_1268
5626,9/23/2022,12/24/2022,92,Web portal,dj_2930
5627,9/23/2022,12/27/2022,95,Web portal,dj_3660
5628,8/23/2022,11/14/2022,83,Call,dj_8361
5629,9/23/2022,1/10/2023,109,Call,dj_10186
5630,10/23/2022,2/5/2023,105,Web portal,dj_6970
5631,7/24/2022,8/10/2022,17,Call,dj_3296
5632,7/24/2022,11/21/2022,120,Call,dj_175
5633,9/24/2022,10/21/2022,27,Web portal,dj_7336
5634,7/24/2022,8/15/2022,22,Call,dj_10187
5635,8/24/2022,10/22/2022,59,Call,dj_4624
5636,9/24/2022,1/13/2023,111,Call,dj_6606
5637,9/24/2022,11/6/2022,43,Call,dj_4990
5638,9/25/2022,10/28/2022,33,E-mail,dj_10188
5639,8/25/2022,10/28/2022,64,Web portal,dj_176
5640,10/25/2022,1/1/2023,68,Web portal,dj_6242
5641,10/25/2022,11/24/2022,30,Web portal,dj_7337
5642,9/25/2022,1/17/2023,114,Web portal,dj_9823
5643,8/25/2022,11/2/2022,69,Web portal,dj_4991
5644,7/25/2022,9/13/2022,50,Call,dj_5723
5645,7/25/2022,10/25/2022,92,Call,dj_2202
5646,10/25/2022,12/24/2022,60,Call,dj_3662
5647,10/25/2022,2/22/2023,120,Web portal,dj_9458
5648,9/25/2022,12/27/2022,93,Call,dj_5357
5649,8/26/2022,11/3/2022,69,Call,dj_6973
5650,9/26/2022,11/8/2022,43,Web portal,dj_4992
5651,8/26/2022,11/18/2022,84,Web portal,dj_3663
5652,8/26/2022,9/19/2022,24,Web portal,dj_6243
5653,8/26/2022,9/25/2022,30,Call,dj_9459
5654,8/26/2022,10/29/2022,64,Call,dj_10189
5655,8/26/2022,11/26/2022,92,Web portal,dj_4626
5656,9/26/2022,10/13/2022,17,Call,dj_3298
5657,8/26/2022,10/22/2022,57,Call,dj_7338
5658,7/26/2022,10/16/2022,82,Call,dj_8068
5659,10/26/2022,1/5/2023,71,Web portal,dj_8729
5660,7/27/2022,11/20/2022,116,Web portal,dj_2204
5661,10/27/2022,1/31/2023,96,Web portal,dj_2569
5662,10/27/2022,1/12/2023,77,Web portal,dj_5359
5663,8/27/2022,9/19/2022,23,Call,dj_9825
5664,10/27/2022,1/6/2023,71,Web portal,dj_6609
5665,7/27/2022,9/29/2022,64,Call,dj_8069
5666,10/27/2022,1/28/2023,93,Web portal,dj_10190
5667,8/27/2022,12/19/2022,114,Web portal,dj_4261
5668,7/27/2022,9/12/2022,47,Web portal,dj_4627
5669,7/27/2022,10/2/2022,67,Call,dj_178
5670,7/27/2022,10/10/2022,75,Call,dj_3664
5671,9/28/2022,11/11/2022,44,Web portal,dj_10191
5672,9/28/2022,11/12/2022,45,Call,dj_4262
5673,7/28/2022,11/23/2022,118,Call,dj_4994
5674,8/28/2022,12/25/2022,119,Web portal,dj_5360
5675,10/28/2022,1/14/2023,78,Web portal,dj_7705
5676,9/28/2022,11/3/2022,36,Web portal,dj_909
5677,8/28/2022,9/25/2022,28,Web portal,dj_4030
5678,9/28/2022,11/13/2022,46,Web portal,dj_6975
5679,10/29/2022,12/2/2022,34,Web portal,dj_10192
5680,10/29/2022,2/21/2023,115,Web portal,dj_180
5681,7/29/2022,8/16/2022,18,Web portal,dj_5361
5682,8/29/2022,10/27/2022,59,Web portal,dj_5727
5683,10/29/2022,1/20/2023,83,Call,dj_6611
5684,8/29/2022,11/16/2022,79,Call,dj_4031
5685,9/29/2022,1/21/2023,114,Call,dj_9462
5686,7/30/2022,9/27/2022,59,E-mail,dj_10193
5687,9/30/2022,12/14/2022,75,Web portal,dj_9463
5688,9/30/2022,12/10/2022,71,Web portal,dj_7707
5689,9/30/2022,1/6/2023,98,Call,dj_6612
5690,10/30/2022,12/27/2022,58,Web portal,dj_4996
5691,9/30/2022,11/5/2022,36,Web portal,dj_5362
5692,11/1/2022,1/4/2023,64,Call,dj_4631
5693,11/1/2022,1/13/2023,73,Call,dj_9829
5694,9/1/2022,11/16/2022,76,Call,dj_7708
5695,11/1/2022,1/15/2023,75,Web portal,dj_10194
5696,11/1/2022,11/28/2022,27,Call,dj_8369
5697,11/1/2022,2/24/2023,115,Call,dj_6613
5698,8/1/2022,10/2/2022,62,Call,dj_6248
5699,8/2/2022,10/3/2022,62,Web portal,dj_4998
5700,10/2/2022,12/23/2022,82,Web portal,dj_6249
5701,8/2/2022,11/21/2022,111,Call,dj_10195
5702,9/2/2022,9/25/2022,23,Web portal,dj_1278
5703,9/2/2022,10/20/2022,48,Web portal,dj_6979
5704,10/2/2022,10/28/2022,26,Call,dj_7709
5705,11/2/2022,1/6/2023,65,Web portal,dj_2574
5706,11/2/2022,2/11/2023,101,Web portal,dj_9465
5707,10/3/2022,12/26/2022,84,Web portal,dj_184
5708,8/3/2022,11/27/2022,116,Call,dj_10196
5709,9/3/2022,12/26/2022,114,Call,dj_9831
5710,8/3/2022,8/18/2022,15,Web portal,dj_914
5711,10/3/2022,10/28/2022,25,Web portal,dj_2940
5712,8/3/2022,10/11/2022,69,Web portal,dj_8371
5713,11/3/2022,12/26/2022,53,Call,dj_4267
5714,9/3/2022,10/25/2022,52,Web portal,dj_6980
5715,11/3/2022,1/28/2023,86,Web portal,dj_9101
5716,10/4/2022,2/1/2023,120,Web portal,dj_2211
5717,9/4/2022,9/24/2022,20,Call,dj_6251
5718,11/4/2022,1/1/2023,58,Call,dj_2010
5719,11/4/2022,1/8/2023,65,Web portal,dj_4268
5720,9/4/2022,12/6/2022,93,Web portal,dj_8372
5721,8/4/2022,10/8/2022,65,Call,dj_5366
5722,8/4/2022,11/30/2022,118,Call,dj_1645
5723,11/5/2022,12/12/2022,37,Web portal,dj_6982
5724,11/5/2022,12/31/2022,56,Call,dj_7347
5725,11/5/2022,1/26/2023,82,Web portal,dj_5001
5726,8/5/2022,10/4/2022,60,Web portal,dj_916
5727,10/5/2022,12/4/2022,60,Web portal,dj_551
5728,8/5/2022,11/14/2022,101,Call,dj_10198
5729,10/5/2022,12/20/2022,76,Call,dj_6617
5730,9/6/2022,12/19/2022,104,Call,dj_187
5731,8/6/2022,10/25/2022,80,Web portal,dj_9469
5732,9/6/2022,11/21/2022,76,Web portal,dj_2578
5733,8/6/2022,11/1/2022,87,Web portal,dj_2012
5734,9/7/2022,9/30/2022,23,Call,dj_6984
5735,11/7/2022,12/6/2022,29,Web portal,dj_6254
5736,11/7/2022,1/15/2023,69,Web portal,dj_6619
5737,9/7/2022,10/21/2022,44,Web portal,dj_918
5738,10/7/2022,11/12/2022,36,Web portal,dj_4039
5739,8/7/2022,8/27/2022,20,Call,dj_4271
5740,8/7/2022,10/14/2022,68,Web portal,dj_8079
5741,11/8/2022,1/16/2023,69,Web portal,dj_6620
5742,10/8/2022,12/26/2022,79,Call,dj_6985
5743,10/8/2022,12/4/2022,57,Web portal,dj_554
5744,11/8/2022,12/7/2022,29,Call,dj_2580
5745,8/8/2022,10/23/2022,76,Web portal,dj_5004
5746,8/8/2022,8/27/2022,19,Web portal,dj_1284
5747,11/8/2022,2/14/2023,98,Call,dj_6255
5748,11/9/2022,3/9/2023,120,Web portal,dj_4639
5749,8/9/2022,8/25/2022,16,Web portal,dj_920
5750,10/9/2022,11/1/2022,23,Web portal,dj_3311
5751,9/10/2022,12/2/2022,83,Web portal,dj_2947
5752,8/10/2022,11/18/2022,100,Call,dj_6987
5753,11/10/2022,11/25/2022,15,Call,dj_556
5754,8/10/2022,11/6/2022,88,Call,dj_9473
5755,10/10/2022,11/23/2022,44,Web portal,dj_8378
5756,8/11/2022,10/16/2022,66,Web portal,dj_192
5757,11/11/2022,2/1/2023,82,Call,dj_1652
5758,8/11/2022,8/30/2022,19,Web portal,dj_3678
5759,10/11/2022,10/26/2022,15,Web portal,dj_1287
5760,11/11/2022,12/27/2022,46,Call,dj_5007
5761,8/11/2022,9/2/2022,22,Call,dj_8083
5762,11/12/2022,12/25/2022,43,Web portal,dj_3314
5763,11/12/2022,2/14/2023,94,Web portal,dj_4642
5764,8/12/2022,10/31/2022,80,Call,dj_9840
5765,11/12/2022,1/30/2023,79,Web portal,dj_2219
5766,9/13/2022,12/25/2022,103,Web portal,dj_10206
5767,11/13/2022,12/22/2022,39,Call,dj_6260
5768,11/13/2022,2/10/2023,89,Web portal,dj_4277
5769,11/13/2022,12/27/2022,44,Call,dj_4643
5770,11/13/2022,12/13/2022,30,Web portal,dj_6625
5771,10/14/2022,11/16/2022,33,Web portal,dj_6261
5772,8/14/2022,10/28/2022,75,Call,dj_4278
5773,9/14/2022,10/22/2022,38,Call,dj_10207
5774,10/15/2022,1/28/2023,105,Web portal,dj_8383
5775,10/15/2022,1/24/2023,101,Call,dj_10208
5776,10/15/2022,11/13/2022,29,Web portal,dj_4279
5777,8/15/2022,10/28/2022,74,Web portal,dj_1291
5778,9/15/2022,12/14/2022,90,Call,dj_2587
5779,8/16/2022,12/5/2022,111,Call,dj_1657
5780,10/16/2022,1/8/2023,84,Call,dj_562
5781,8/16/2022,9/4/2022,19,Call,dj_3318
5782,10/16/2022,1/13/2023,89,Web portal,dj_5012
5783,8/17/2022,10/15/2022,59,Web portal,dj_6994
5784,9/17/2022,1/6/2023,111,Web portal,dj_7359
5785,8/17/2022,9/5/2022,19,Call,dj_5013
5786,9/18/2022,10/25/2022,37,Call,dj_2955
5787,10/18/2022,1/9/2023,83,Web portal,dj_7360
5788,11/18/2022,1/25/2023,68,Call,dj_8386
5789,8/19/2022,9/25/2022,37,Call,dj_2226
5790,11/19/2022,12/4/2022,15,Web portal,dj_565
5791,11/19/2022,2/10/2023,83,Call,dj_9847
5792,9/19/2022,11/19/2022,61,Call,dj_3686
5793,8/19/2022,9/6/2022,18,Call,dj_4051
5794,10/20/2022,11/4/2022,15,Call,dj_6632
5795,11/20/2022,3/10/2023,110,Web portal,dj_2957
5796,10/20/2022,12/3/2022,44,Web portal,dj_6997
5797,9/20/2022,11/8/2022,49,Web portal,dj_2227
5798,11/20/2022,2/12/2023,84,Call,dj_6267
5799,11/20/2022,3/10/2023,110,Web portal,dj_10213
5800,9/20/2022,10/30/2022,40,Call,dj_7362
5801,11/21/2022,1/11/2023,51,E-mail,dj_6268
5802,8/21/2022,10/29/2022,69,Web portal,dj_4285
5803,10/22/2022,11/25/2022,34,E-mail,dj_203
5804,10/22/2022,12/26/2022,65,Call,dj_2229
5805,11/22/2022,1/15/2023,54,Call,dj_6269
5806,11/22/2022,1/22/2023,61,Web portal,dj_933
5807,11/23/2022,1/31/2023,69,Call,dj_204
5808,8/23/2022,11/6/2022,75,Web portal,dj_2230
5809,9/23/2022,11/17/2022,55,Call,dj_6270
5810,11/23/2022,12/28/2022,35,Call,dj_9851
5811,9/23/2022,1/9/2023,108,Web portal,dj_4287
5812,9/23/2022,12/9/2022,77,Call,dj_6635
5813,9/24/2022,10/27/2022,33,E-mail,dj_2596
5814,9/24/2022,10/29/2022,35,Call,dj_4654
5815,11/25/2022,2/18/2023,85,Call,dj_2962
5816,10/25/2022,12/20/2022,56,Web portal,dj_6272
5817,8/25/2022,12/3/2022,100,Call,dj_4655
5818,8/25/2022,10/8/2022,44,Call,dj_7367
5819,11/25/2022,3/12/2023,107,Call,dj_4057
5820,8/26/2022,11/17/2022,83,E-mail,dj_6273
5821,9/26/2022,12/3/2022,68,Call,dj_10219
5822,11/26/2022,2/16/2023,82,Web portal,dj_2963
5823,8/26/2022,9/10/2022,15,Web portal,dj_7003
5824,10/26/2022,2/19/2023,116,Call,dj_4290
5825,11/26/2022,2/13/2023,79,Web portal,dj_8394
5826,10/27/2022,12/20/2022,54,Call,dj_573
5827,11/27/2022,3/27/2023,120,Web portal,dj_7004
5828,8/27/2022,12/14/2022,109,Web portal,dj_2234
5829,9/27/2022,10/30/2022,33,Web portal,dj_6639
5830,8/27/2022,10/15/2022,49,Web portal,dj_5389
